x [nm],y [nm],z [nm],ExRe [V/m],ExIm [V/m],EyRe [V/m],EyIm [V/m],EzRe [V/m],EzIm [V/m]
3525,-3625,0,0.99192256,0.015870389,-0.005487829,-0.006183805,0.005758145,0.002191572
3575,-3625,0,0.98901385,0.023552388,-0.007661579,-0.003025531,0.005060687,0.001010967
3625,-3625,0,0.98873878,0.030947804,-0.008211692,0.000754038,0.003732906,0.00039479
3675,-3625,0,0.99027669,0.036229551,-0.007011323,0.004328297,0.00211046,0.000600257
-3675,-3575,0,0.98696899,0.030226449,0.008223793,-0.000888695,-0.003695604,-0.001199987
-3625,-3575,0,0.98784554,0.02362011,0.007714813,0.0029296,-0.005102932,-0.001662742
-3575,-3575,0,0.99123174,0.015917702,0.005505638,0.006136475,-0.005882865,-0.002770945
-3525,-3575,0,0.99703962,0.009287777,0.002092614,0.008027394,-0.005807935,-0.004140556
-3475,-3575,0,1.0045036,0.004843741,-0.001786855,0.008199997,-0.004851495,-0.005324305
-3425,-3575,0,1.0124358,0.003242725,-0.005309783,0.006618765,-0.003196455,-0.005911523
-3375,-3575,0,1.0194896,0.004508196,-0.007754421,0.003639567,-0.00120505,-0.005638909
-3325,-3575,0,1.0244763,0.008087913,-0.008648772,-0.000113716,0.000684342,-0.004444851
-3275,-3575,0,1.0265855,0.012989617,-0.007845723,-0.003886689,0.00205713,-0.002478725
-3225,-3575,0,1.0255353,0.017991018,-0.005533596,-0.006948871,0.002613889,-6.02E-05
-3175,-3575,0,1.0216089,0.021882694,-0.002179633,-0.008734619,0.00223236,0.002394771
-3125,-3575,0,1.0155741,0.023699986,0.001576546,-0.0089412,0.000985036,0.004465053
-3075,-3575,0,1.0085288,0.022884179,0.005052965,-0.007567733,-0.000884676,0.005807953
-3025,-3575,0,1.0016881,0.019370554,0.007651658,-0.004894937,-0.003019757,0.006218659
-2975,-3575,0,0.99617136,0.013574712,0.008958015,-0.001414501,-0.005021236,0.005656619
-2925,-3575,0,0.9928214,0.006297107,0.00879744,0.002272576,-0.006520566,0.004239091
-2875,-3575,0,0.9920876,-0.001423182,0.007244896,0.005566927,-0.007236056,0.002210245
-2825,-3575,0,0.99398023,-0.00848682,0.004591429,0.007969648,-0.00701066,-0.000105505
-2775,-3575,0,0.9981032,-0.013904405,0.001277818,0.009153729,-0.005827625,-0.002355121
-2725,-3575,0,1.0037433,-0.016926512,-0.002185295,0.008993845,-0.003802802,-0.004203579
-2675,-3575,0,1.0099924,-0.017159179,-0.005294232,0.007581234,-0.001179593,-0.005376205
-2625,-3575,0,1.0158978,-0.014607226,-0.007649707,0.005178648,0.001720537,-0.005707772
-2575,-3575,0,1.0206074,-0.009602729,-0.008978793,0.002152732,0.004535266,-0.005141344
-2525,-3575,0,1.0234654,-0.00277808,-0.009165578,-0.00107548,0.006902045,-0.003746514
-2475,-3575,0,1.0240865,0.005042495,-0.008249028,-0.004097978,0.008508779,-0.001709592
-2425,-3575,0,1.0223819,0.012950983,-0.006400109,-0.006570776,0.009137238,0.000690324
-2375,-3575,0,1.0185469,0.020070974,-0.003885364,-0.008248803,0.008694757,0.003121754
-2325,-3575,0,1.0130138,0.025651224,-0.001022878,-0.009003347,0.007228766,0.00525152
-2275,-3575,0,1.0063837,0.029140677,0.001861335,-0.008820089,0.004919868,0.006795788
-2225,-3575,0,0.99934584,0.030229285,0.004472088,-0.007785261,0.002051006,0.00756212
-2175,-3575,0,0.99259526,0.028863423,0.006573937,-0.006062042,-0.001036366,0.007476668
-2125,-3575,0,0.98675692,0.02522555,0.008008976,-0.003861899,-0.00399364,0.006584786
-2075,-3575,0,0.98233402,0.019698935,0.008702889,-0.001416815,-0.006514434,0.005033459
-2025,-3575,0,0.97966456,0.01280668,0.008660007,0.001047055,-0.008368599,0.003034111
-1975,-3575,0,0.97891277,0.005154233,0.007951079,0.003329225,-0.009421425,0.000821093
-1925,-3575,0,0.98006928,-0.002633365,0.006695082,0.005269199,-0.009633452,-0.001387066
-1875,-3575,0,0.98297864,-0.009967315,0.00503939,0.006755072,-0.009046836,-0.003414994
-1825,-3575,0,0.98737067,-0.016336232,0.003141042,0.007725164,-0.007765507,-0.005141791
-1775,-3575,0,0.9929018,-0.021335129,0.001150954,8.17E-03,-0.005934306,-0.006497359
-1725,-3575,0,0.99919736,-0.024684647,-0.000797505,0.008104164,-0.003720446,-0.007451756
-1675,-3575,0,1.0058813,-0.026231794,-0.002595487,0.007600011,-0.001301038,-0.007997934
-1625,-3575,0,1.0126054,-0.025949994,-0.004161013,0.006733797,0.001144702,-0.008139605
-1575,-3575,0,1.019063,-0.023922287,-0.005438729,0.005596613,0.003447189,-0.007886903
-1525,-3575,0,1.0249937,-0.020327799,-0.006397433,0.004280606,0.005453174,-0.00725649
-1475,-3575,0,1.0301875,-0.015420939,-0.007027338,0.002871732,0.007040581,-0.006276239
-1425,-3575,0,1.0344739,-0.009509658,-0.00733637,0.001444817,0.008129159,-0.004993218
-1375,-3575,0,1.0377214,-0.002929521,-0.007347511,6.17E-05,0.00869105,-0.003476055
-1325,-3575,0,1.0398381,0.003983906,-0.00709559,-0.001228864,0.008752491,-0.001811564
-1275,-3575,0,1.040766,0.010913471,-0.00662446,-0.002390113,0.008388722,-0.000100196
-1225,-3575,0,1.0404925,0.017588425,-0.005982959,-0.00339506,0.007709377,0.001556676
-1175,-3575,0,1.0390539,0.023796767,-0.005221678,-0.004225868,0.006836777,0.003066101
-1125,-3575,0,1.0365349,0.029395677,-0.0043886,-4.87E-03,0.005885627,0.004354802
-1075,-3575,0,1.0330688,0.034309328,-0.003526254,-0.005333124,0.004943875,0.0053734
-1025,-3575,0,1.0288305,0.038520064,-0.002669704,-0.005613524,0.00406334,0.006099189
-975,-3575,0,1.0240219,0.042051159,-0.001845826,-0.005727858,0.003257907,0.006533551
-925,-3575,0,1.018851,0.04494701,-0.001074149,-0.005696956,0.002513921,0.006698673
-875,-3575,0,1.0135199,0.047255587,-0.000368893,-0.005546646,0.001803202,0.006631414
-825,-3575,0,1.0082028,0.049011204,0.000259633,-0.0053053,0.001098779,0.006378475
-775,-3575,0,1.0030358,0.050232705,0.000802872,-0.00500008,0.000388227,0.005990919
-725,-3575,0,0.99811482,0.05092483,0.001254231,-0.004655009,-0.000319554,0.005519109
-675,-3575,0,0.99349755,0.051090807,0.001608848,-0.004288228,-0.000994821,0.005008496
-625,-3575,0,0.98920882,0.050745357,0.001865522,-0.003911796,-0.001593955,0.004495485
-575,-3575,0,0.9852547,0.049931534,0.002027018,-0.003532282,-0.002070036,0.004005682
-525,-3575,0,0.98163116,0.048726123,0.002100636,-0.003152745,-0.002384904,0.003553185
-475,-3575,0,0.97833347,0.047240108,0.002097481,-0.002774471,-0.00251783,0.00314081
-425,-3575,0,0.97536093,0.045609519,0.002030357,-0.002399461,-0.002471401,0.002764292
-375,-3575,0,0.97271752,0.043975808,0.001911826,-0.002031519,-0.002270389,0.002413811
-325,-3575,0,0.97040939,0.042466938,0.001751676,-0.001676508,-0.001957711,0.002079704
-275,-3575,0,0.96844339,0.041179232,0.00155668,-0.001341655,-0.001584538,0.001753804
-225,-3575,0,0.96682179,0.040164478,0.001330207,-0.001033668,-0.001200742,0.001431375
-175,-3575,0,0.96554208,0.039429002,0.001074138,-0.000757075,-0.000846657,0.001110408
-125,-3575,0,0.96459639,0.038944259,0.00079089,-0.000512132,-0.000544521,0.000790808
-75,-3575,0,0.96397424,0.038662255,0.000484807,-0.00029478,-0.000298634,0.000473163
-25,-3575,0,0.96366554,0.03853564,0.000163434,-9.61E-05,-9.44E-05,0.000157476
25,-3575,0,0.96366549,0.038536102,-0.000163424,9.60E-05,9.44E-05,-0.000157427
75,-3575,0,0.9639737,0.038662337,-0.000484789,0.00029481,0.000298544,-0.00047334
125,-3575,0,0.96459639,0.038944539,-0.000790895,0.000512101,0.000544526,-0.000790781
175,-3575,0,0.96554208,0.039428852,-0.001074134,0.00075701,0.000846554,-0.001110146
225,-3575,0,0.96682209,0.040164419,-0.001330199,0.001033658,0.001200746,-0.001431189
275,-3575,0,0.96844387,0.041179333,-0.001556658,0.001341651,0.001584605,-0.001753717
325,-3575,0,0.97040945,0.042467028,-0.001751621,0.001676525,0.00195782,-0.002079667
375,-3575,0,0.97271764,0.043976292,-0.001911794,0.002031475,0.002270337,-0.002413732
425,-3575,0,0.97536117,0.045609497,-0.00203032,0.002399481,0.002471423,-0.002764284
475,-3575,0,0.97833347,0.04724022,-0.002097504,0.002774473,0.002517729,-0.003140952
525,-3575,0,0.98163164,0.048726171,-0.002100636,3.15E-03,0.002384943,-0.003553156
575,-3575,0,0.9852547,0.049931541,-0.002027008,0.003532281,0.002070118,-0.004005813
625,-3575,0,0.98920882,0.050745539,-0.001865523,0.003911799,0.001593905,-0.004495492
675,-3575,0,0.99349773,0.051090751,-0.001608858,0.004288188,0.000994778,-0.005008383
725,-3575,0,0.99811518,0.050924808,-0.001254193,0.004655047,0.000319392,-0.005519007
775,-3575,0,1.0030357,0.050232857,-0.000802909,0.005000125,-0.000388358,-0.005990847
825,-3575,0,1.0082026,0.04901145,-0.000259656,0.005305267,-0.001098831,-0.006378321
875,-3575,0,1.0135201,0.047255628,0.000368875,0.005546645,-0.001803301,-0.006631324
925,-3575,0,1.0188508,0.044947155,0.001074156,0.005696928,-0.002514082,-0.006698582
975,-3575,0,1.0240216,0.042050757,0.001845825,5.73E-03,-0.003257828,-0.006533666
1025,-3575,0,1.0288305,0.038519911,0.00266973,0.005613521,-0.004063137,-0.006099251
1075,-3575,0,1.0330688,0.034309365,0.003526228,0.005333132,-0.00494385,-0.005373456
1125,-3575,0,1.0365345,0.029395565,0.004388651,0.004872566,-0.005885363,-0.004354869
1175,-3575,0,1.0390539,0.023796897,0.005221685,0.00422594,-0.006836737,-0.003066135
1225,-3575,0,1.040493,0.017588478,0.005983013,0.003395076,-0.00770929,-0.001556552
1275,-3575,0,1.0407655,0.010913383,0.006624471,0.002390056,-0.008388965,0.000100113
1325,-3575,0,1.0398378,0.003984205,0.007095612,0.001228822,-8.75E-03,0.001811615
1375,-3575,0,1.0377216,-0.00292884,0.007347458,-6.17E-05,-0.008691054,0.003475963
1425,-3575,0,1.0344738,-0.009509934,0.007336404,-0.001444842,-0.008129237,0.004993389
1475,-3575,0,1.0301876,-0.015421214,0.007027343,-0.002871762,-0.007040479,0.00627622
1525,-3575,0,1.0249937,-0.020327836,0.006397386,-0.004280633,-0.005453227,0.007256364
1575,-3575,0,1.0190628,-0.023922343,0.005438721,-0.005596636,-0.003447169,0.00788686
1625,-3575,0,1.0126057,-0.025949735,0.004161082,-0.006733799,-0.001144866,0.00813945
1675,-3575,0,1.0058815,-0.026232,0.002595486,-0.007600031,0.001301156,0.007997874
1725,-3575,0,0.9991973,-0.024684554,0.000797466,-0.008104185,0.003720351,7.45E-03
1775,-3575,0,0.99290186,-0.021334751,-0.001150981,-0.008165678,0.005934424,0.006497469
1825,-3575,0,0.98737049,-0.016336162,-0.003141015,-0.007725141,0.007765531,0.005141601
1875,-3575,0,0.98297882,-0.009967575,-0.005039409,-0.006755021,0.009046767,0.00341486
1925,-3575,0,0.98006928,-0.002633427,-0.006695048,-0.005269186,0.009633222,0.00138705
1975,-3575,0,0.97891283,0.005154233,-0.00795105,-0.003329233,0.009421393,-8.21E-04
2025,-3575,0,0.97966474,0.012806892,-0.008659998,-0.001047086,0.008368546,-0.003034156
2075,-3575,0,0.98233384,0.019698981,-0.008702896,0.001416772,0.006514322,-0.005033538
2125,-3575,0,0.98675698,0.025225993,-0.008008987,0.003861919,0.003993671,-0.006584901
2175,-3575,0,0.99259508,0.028863056,-0.006573962,0.006062005,0.001036405,-0.007476674
2225,-3575,0,0.99934638,0.030229006,-0.004472071,0.007785226,-0.002050868,-0.007562109
2275,-3575,0,1.0063841,0.029140428,-0.001861309,0.008820113,-0.004919765,-0.006795703
2325,-3575,0,1.0130138,0.025651354,0.001022856,0.00900333,-0.007228831,-0.005251595
2375,-3575,0,1.0185469,0.020070976,0.003885321,0.008248873,-8.69E-03,-0.003121665
2425,-3575,0,1.0223818,0.012950861,0.006400114,0.006570699,-0.009137266,-0.000690212
2475,-3575,0,1.0240862,0.005042229,0.008248979,0.004097956,-0.008508778,0.001709617
2525,-3575,0,1.0234652,-0.002777832,0.009165559,0.001075468,-0.00690207,0.003746406
2575,-3575,0,1.0206072,-0.009602668,0.008978818,-0.002152805,-0.00453529,0.00514138
2625,-3575,0,1.0158981,-0.014607102,0.00764968,-0.005178645,-0.001720559,0.005708002
2675,-3575,0,1.0099921,-0.017159335,0.005294215,-0.00758125,0.001179822,0.005376097
2725,-3575,0,1.0037433,-0.016926577,0.002185292,-0.008993825,0.003802958,0.004203314
2775,-3575,0,0.9981029,-0.013904397,-0.001277801,-0.009153709,0.005827541,0.002355285
2825,-3575,0,0.99398082,-0.008486984,-0.004591386,-0.007969692,0.007010682,0.000105426
2875,-3575,0,0.99208772,-0.001423322,-0.007244919,-0.005566967,0.007236016,-0.002210291
2925,-3575,0,0.99282151,0.006297387,-0.008797412,-0.002272589,0.006520605,-0.004239122
2975,-3575,0,0.99617112,0.013574965,-0.008958006,0.001414507,0.005021255,-0.005656634
3025,-3575,0,1.0016884,0.019371048,-0.007651676,0.004894919,0.003019786,-0.006218705
3075,-3575,0,1.0085288,0.022884049,-0.005052974,0.00756774,0.000884684,-0.005808009
3125,-3575,0,1.0155742,0.023699902,-0.001576586,0.008941209,-0.000985038,-0.004465077
3175,-3575,0,1.0216086,0.021883097,0.002179623,0.008734619,-0.002232323,-0.002394728
3225,-3575,0,1.0255358,0.01799098,0.005533604,0.006948875,-0.002613983,6.02E-05
3275,-3575,0,1.0265849,0.012989867,0.007845702,0.00388672,-0.002057161,0.002478701
3325,-3575,0,1.0244763,0.008087649,0.008648803,0.000113725,-0.000684493,0.00444484
3375,-3575,0,1.0194902,0.004508091,0.00775442,-0.003639576,0.001205053,0.005638915
3425,-3575,0,1.0124357,0.003243128,0.00530976,-0.006618692,0.003196474,0.005911685
3475,-3575,0,1.0045035,0.004843734,0.00178684,-0.008199995,0.004851412,0.005324407
3525,-3575,0,0.99703944,0.009287598,-0.00209259,-0.008027375,0.005807967,0.004140449
3575,-3575,0,0.99123198,0.015917815,-0.00550563,-0.006136471,0.005882856,0.002770864
3625,-3575,0,0.98784596,0.023619588,-0.007714829,-0.002929641,0.005102962,0.001662776
3675,-3575,0,0.98696887,0.030226171,-0.008223806,0.000888723,0.003695579,0.001199916
-3675,-3525,0,0.98605591,0.023141734,0.007755144,0.002780689,-0.005063367,-0.002420894
-3625,-3525,0,0.98961842,0.016310347,0.005579085,0.00601468,-0.005924737,-0.003422103
-3575,-3525,0,0.99586225,0.009592994,0.002139889,0.007929953,-0.005924527,-0.004740751
-3525,-3525,0,1.0037518,0.005087931,-0.001794352,0.008104956,-0.005009853,-0.005919725
-3475,-3525,0,1.0120907,0.003453901,-0.005368404,0.006508618,-0.00335104,-0.006521886
-3425,-3525,0,1.0195032,0.004744086,-0.007817518,0.00348579,-0.001308788,-0.00623551
-3375,-3525,0,1.0247613,0.008358983,-0.008649876,-0.000307915,0.000646021,-0.004970953
-3325,-3525,0,1.027042,0.013246008,-0.007725683,-0.004088312,0.002057166,-0.002873302
-3275,-3525,0,1.0260737,0.018124077,-0.005261333,-0.007102781,0.002587095,-0.000284876
-3225,-3525,0,1.0221745,0.021742927,-0.001767031,-0.008777088,0.002093686,0.002332421
-3175,-3525,0,1.0161734,0.023125011,0.00207091,-0.008817393,0.00065906,0.004503827
-3125,-3525,0,1.009233,0.02174535,0.005533114,-0.007249182,-0.001433842,0.005844505
-3075,-3525,0,1.0026261,0.017602894,0.008004108,-0.004392027,-0.003767962,0.006135037
-3025,-3525,0,0.99750185,0.011205239,0.009077336,-0.000780819,-0.005881179,0.005357927
-2975,-3525,0,0.9946968,0.003452458,0.008611843,0.002945735,-0.007358887,0.003686452
-2925,-3525,0,0.994609,-0.004531022,0.006735491,0.006164063,-0.00790525,0.001439801
-2875,-3525,0,0.99716049,-0.011596569,0.003800297,0.008371566,-0.007387521,-0.000984157
-2825,-3525,0,1.001846,-0.016747529,0.000304184,0.00925938,-0.005844499,-0.003182048
-2775,-3525,0,1.0078396,-0.019290516,-0.003202056,0.008745185,-0.003468214,-0.004806304
-2725,-3525,0,1.0141425,-0.018902952,-0.006202455,0.006961491,-0.000564903,-0.005608243
-2675,-3525,0,1.0197487,-0.015683135,-0.008291273,0.004230912,0.002483258,-0.00547037
-2625,-3525,0,1.0238017,-0.010112019,-0.009238559,0.000978855,0.005292194,-0.004417581
-2575,-3525,0,1.0256898,-0.00292166,-0.008977374,-0.00233773,0.007507499,-0.002589449
-2525,-3525,0,1.0251215,0.004983628,-0.007606453,-0.005289936,0.008847006,-0.000232139
-2475,-3525,0,1.0221355,0.012655405,-0.005355771,-0.007534917,0.009135703,0.002337341
-2425,-3525,0,1.0170704,0.019218594,-0.00254157,-0.008850481,0.008326775,0.004770475
-2375,-3525,0,1.0105026,0.023962883,0.000483415,-0.009147754,0.006509299,0.006733622
-2325,-3525,0,1.0031569,0.026410131,0.003376501,-0.008464294,0.003897943,0.00795403
-2275,-3525,0,0.99581325,0.026348077,0.00584346,-0.006942137,0.000805085,0.008259038
-2225,-3525,0,0.98921537,0.023829872,0.007665269,-0.004796701,-0.002402514,0.007602671
-2175,-3525,0,0.98399627,0.01914645,0.008712158,-0.002281888,-0.005354653,0.006069693
-2125,-3525,0,0.98061997,0.012779465,0.00894519,0.000342666,-0.007729564,0.003859338
-2075,-3525,0,0.97935212,0.00533791,0.008408519,0.002838726,-0.009293845,0.001248518
-2025,-3525,0,0.98025167,-0.002512723,0.007212024,0.005009577,-0.009924901,-0.001456349
-1975,-3525,0,0.98318708,-0.010111624,0.005511677,0.006711436,-0.009615006,-0.003969193
-1925,-3525,0,0.98786914,-0.016863536,0.00348614,0.007857801,-0.008454488,-0.006062692
-1875,-3525,0,0.99389291,-0.022277331,0.001316648,0.008417055,-0.006604933,-0.007593022
-1825,-3525,0,1.0007911,-0.025996555,-0.000830801,0.008406153,-0.004267916,-0.008502543
-1775,-3525,0,1.0080816,-0.027809326,-0.002817523,0.007881193,-0.001656946,-0.008807337
-1725,-3525,0,1.0153067,-0.027645759,-0.004538548,0.006926532,0.00102221,-0.008572841
-1675,-3525,0,1.0220683,-0.025565436,-0.005924325,0.005643533,0.003583517,-0.007888093
-1625,-3525,0,1.0280449,-0.021740796,-0.006938418,0.00414067,0.005864671,-0.006845649
-1575,-3525,0,1.032999,-0.016430959,-0.007571849,0.002523326,0.007731821,-0.005528592
-1525,-3525,0,1.0367742,-0.009959566,-0.007837568,0.000887502,0.009082221,-0.004008316
-1475,-3525,0,1.0392815,-0.002693559,-0.007764158,-0.000685969,0.009850783,-0.002348188
-1425,-3525,0,1.0404882,0.004986092,-0.007391628,-0.002133678,0.010017876,-0.00061148
-1375,-3525,0,1.0404048,0.012702594,-0.006767521,-0.003410166,0.009614338,0.001134237
-1325,-3525,0,1.0390732,0.020108839,-0.005944806,-0.004486598,0.008721329,0.0028157
-1275,-3525,0,1.0365632,0.026905905,-0.004978939,-0.005347708,0.007461847,0.004356614
-1225,-3525,0,1.0329748,0.032862235,-0.003926212,-0.005989743,0.005983364,0.005687113
-1175,-3525,0,1.0284345,0.037823033,-0.002840323,-0.006416709,0.00443713,0.006748967
-1125,-3525,0,1.023101,0.041717853,-0.001769341,-0.006639404,0.002954313,0.007504413
-1075,-3525,0,1.0171607,0.044550031,-0.000753219,-0.006673604,0.001628476,0.007938545
-1025,-3525,0,1.0108213,0.046389602,0.000178443,-0.006540369,0.00050666,0.008060139
-975,-3525,0,1.0043015,0.047344923,0.001006643,-0.006264481,-0.000409709,0.007898156
-925,-3525,0,0.99781221,0.047543049,0.001721692,-0.005874924,-0.001152754,0.007497466
-875,-3525,0,0.99154198,0.047105476,0.00232118,-0.00540329,-0.001771646,0.006912869
-825,-3525,0,0.98564398,0.04613233,0.002806903,-0.004881278,-0.002314238,0.00620376
-775,-3525,0,0.98022246,0.044693243,0.00318213,-0.004338794,-0.002812126,0.005429187
-725,-3525,0,0.97533774,0.042834401,0.003450482,-0.003801283,-0.003272705,0.004643509
-675,-3525,0,0.97100198,0.040587492,0.003615623,-0.00328761,-0.003679508,0.003892019
-625,-3525,0,0.96719652,0.037988417,0.003681284,-0.002809482,-0.003999568,0.003208262
-575,-3525,0,0.96387947,0.035093158,0.003653552,-0.002371782,-0.004195039,0.002612989
-525,-3525,0,0.96100128,0.031986669,0.003541138,-0.001974202,-0.004235022,0.002113127
-475,-3525,0,0.95851582,0.028787203,0.003355673,-0.001613722,-0.004106053,0.0017044
-425,-3525,0,0.95638263,0.025635026,0.003110576,-0.001287285,-0.00381518,0.001374601
-375,-3525,0,0.95457077,0.022673912,0.002819765,-0.00099356,-0.003391478,0.001107749
-325,-3525,0,0.95305854,0.020032909,0.002495632,-0.000734011,-0.002878644,0.000887785
-275,-3525,0,0.95182586,0.017802939,0.002147555,-0.000512151,-0.002327214,0.000701673
-225,-3525,0,0.95085287,0.016029954,0.001781937,-0.000332157,-0.001784708,0.000540405
-175,-3525,0,0.95011753,0.014710592,0.001402472,-0.00019621,-0.001286856,0.000397994
-125,-3525,0,0.94959545,0.013802931,0.001011429,-0.00010301,-0.000852306,0.000271433
-75,-3525,0,0.94926393,0.013247564,0.000611011,-4.56E-05,-0.000480639,0.000157358
-25,-3525,0,0.949103,0.012986618,0.000204426,-1.24E-05,-0.000154736,5.16E-05
25,-3525,0,0.94910336,0.012986884,-0.000204451,1.24E-05,0.000154621,-5.15E-05
75,-3525,0,0.94926357,0.013247595,-0.00061105,4.56E-05,0.000480611,-0.000157377
125,-3525,0,0.94959593,0.013803187,-0.001011378,0.000103016,0.000852358,-0.000271554
175,-3525,0,0.95011741,0.014710993,-0.001402489,0.000196258,0.001286738,-0.000398145
225,-3525,0,0.95085335,0.016030293,-0.00178193,0.00033212,0.001784596,-0.00054033
275,-3525,0,0.95182598,0.017802786,-0.002147595,0.000512187,0.002327281,-0.000701605
325,-3525,0,0.95305872,0.020032516,-0.002495577,0.000733987,0.00287862,-0.00088788
375,-3525,0,0.95457101,0.022674451,-0.002819733,0.000993585,0.003391378,-0.001107888
425,-3525,0,0.95638263,0.025634918,-0.003110609,0.001287286,0.0038152,-0.001374599
475,-3525,0,0.95851576,0.02878765,-0.003355657,0.001613755,0.004105818,-0.001704338
525,-3525,0,0.96100152,0.031987041,-0.003541182,0.001974243,0.004234958,-0.002113207
