Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
144,318,-1.17E+02,-1.19E+02,2.75,-1.21E+02,171.474,2.02E+01
147,318,-1.22E+02,-1.27E+02,4.675,-1.24E+02,186.65,3.57E+01
150,318,-1.16E+02,-1.20E+02,155.258,-1.19E+02,345.564,2.09E+01
153,318,-1.20E+02,-1.23E+02,163.137,-1.23E+02,336.688,2.50E+01
156,318,-1.17E+02,-1.20E+02,357.771,-1.20E+02,170.747,2.42E+01
159,318,-1.21E+02,-1.24E+02,346.488,-1.25E+02,168.705,3.43E+01
162,318,-1.14E+02,-1.16E+02,170.137,-1.17E+02,350.676,4.00E+01
165,318,-1.23E+02,-1.27E+02,160.213,-1.26E+02,343.461,3.10E+01
168,318,-1.12E+02,-1.15E+02,343.464,-1.15E+02,164.677,3.95E+01
171,318,-1.31E+02,-1.41E+02,127.127,-1.32E+02,353.992,1.27E+01
174,318,-1.09E+02,-1.11E+02,164.873,-1.13E+02,341.157,3.00E+01
177,318,-1.09E+02,-1.11E+02,339.47,-1.13E+02,151.668,2.37E+01
180,318,-9.87E+01,-1.01E+02,334.135,-1.02E+02,154.135,4.00E+01
0,321,-6.47E+01,-6.69E+01,330.598,-6.87E+01,330.598,4.00E+01
3,321,-7.79E+01,-8.00E+01,311.689,-8.21E+01,312.287,4.00E+01
6,321,-8.41E+01,-8.62E+01,92.655,-8.82E+01,91.881,4.00E+01
9,321,-8.86E+01,-9.07E+01,337.793,-9.27E+01,338.802,4.00E+01
12,321,-8.94E+01,-9.15E+01,150.635,-9.35E+01,151.163,4.00E+01
15,321,-9.35E+01,-9.57E+01,355.095,-9.76E+01,355.52,4.00E+01
18,321,-9.48E+01,-9.70E+01,183.136,-9.88E+01,183.013,4.00E+01
21,321,-9.78E+01,-1.00E+02,16.974,-1.02E+02,15.971,4.00E+01
24,321,-9.98E+01,-1.02E+02,208.186,-1.04E+02,206.043,3.47E+01
27,321,-1.03E+02,-1.05E+02,43.429,-1.07E+02,39.077,2.86E+01
30,321,-1.06E+02,-1.08E+02,242.457,-1.10E+02,234.818,2.37E+01
33,321,-1.10E+02,-1.11E+02,94.835,-1.14E+02,85.227,2.21E+01
36,321,-1.11E+02,-1.12E+02,314.673,-1.16E+02,314.266,4.00E+01
39,321,-1.10E+02,-1.12E+02,169.729,-1.14E+02,178.607,2.25E+01
42,321,-1.10E+02,-1.12E+02,14.381,-1.13E+02,16.066,3.67E+01
45,321,-1.11E+02,-1.14E+02,224.713,-1.14E+02,214.558,2.10E+01
48,321,-1.16E+02,-1.17E+02,91.095,-1.22E+02,65.216,1.41E+01
51,321,-1.15E+02,-1.17E+02,328.823,-1.21E+02,340.677,2.04E+01
54,321,-1.14E+02,-1.17E+02,198.741,-1.17E+02,195.689,3.15E+01
57,321,-1.18E+02,-1.20E+02,70.409,-1.22E+02,33.559,1.00E+01
60,321,-1.18E+02,-1.19E+02,315.579,-1.23E+02,332.151,1.76E+01
63,321,-1.16E+02,-1.20E+02,211.246,-1.18E+02,189.105,1.44E+01
66,321,-1.21E+02,-1.21E+02,101.689,-1.30E+02,106.372,3.12E+01
69,321,-1.19E+02,-1.24E+02,352.571,-1.21E+02,351.226,3.90E+01
72,321,-1.20E+02,-1.20E+02,261.028,-1.29E+02,216.821,1.21E+01
75,321,-1.18E+02,-1.24E+02,181.844,-1.19E+02,159.567,1.54E+01
78,321,-1.20E+02,-1.21E+02,91.661,-1.26E+02,118.425,1.39E+01
81,321,-1.22E+02,-1.24E+02,44.784,-1.25E+02,337.532,3.73E+00
84,321,-1.21E+02,-1.27E+02,299.739,-1.23E+02,304.171,2.95E+01
87,321,-1.24E+02,-1.25E+02,254.198,-1.28E+02,282.297,1.26E+01
90,321,-1.33E+02,-1.35E+02,209.209,-1.39E+02,85.908,7.13E+00
93,321,-1.28E+02,-1.33E+02,94.146,-1.29E+02,83.492,2.14E+01
96,321,-1.27E+02,-1.34E+02,116.653,-1.28E+02,117.094,4.00E+01
99,321,-1.22E+02,-1.28E+02,181.985,-1.23E+02,146.856,1.14E+01
102,321,-1.19E+02,-1.24E+02,190.633,-1.20E+02,149.65,9.32E+00
105,321,-1.20E+02,-1.24E+02,208.791,-1.22E+02,157.432,6.96E+00
108,321,-1.19E+02,-1.22E+02,238.154,-1.22E+02,189.975,6.99E+00
111,321,-1.16E+02,-1.19E+02,231.075,-1.19E+02,196.882,1.02E+01
114,321,-1.17E+02,-1.19E+02,204.468,-1.21E+02,181.287,1.39E+01
117,321,-1.24E+02,-1.24E+02,171.076,-1.40E+02,164.313,3.47E+01
120,321,-1.25E+02,-1.36E+02,187.589,-1.25E+02,302.498,1.21E+01
123,321,-1.25E+02,-1.30E+02,232.492,-1.27E+02,252.874,1.54E+01
126,321,-1.31E+02,-1.44E+02,288.333,-1.31E+02,146.766,1.71E+01
129,321,-1.25E+02,-1.26E+02,336.359,-1.32E+02,130.823,1.50E+01
132,321,-1.27E+02,-1.29E+02,284.18,-1.33E+02,140.922,1.08E+01
135,321,-1.22E+02,-1.27E+02,176.536,-1.24E+02,14.076,1.68E+01
138,321,-1.20E+02,-1.25E+02,170.248,-1.22E+02,347.035,3.18E+01
141,321,-1.34E+02,-1.39E+02,62.214,-1.36E+02,199.364,8.89E+00
144,321,-1.17E+02,-1.19E+02,2.834,-1.21E+02,171.53,2.04E+01
147,321,-1.22E+02,-1.26E+02,4.815,-1.24E+02,186.72,3.58E+01
150,321,-1.17E+02,-1.19E+02,155.247,-1.20E+02,345.559,2.09E+01
153,321,-1.20E+02,-1.22E+02,163.106,-1.24E+02,336.653,2.51E+01
156,321,-1.17E+02,-1.19E+02,357.758,-1.20E+02,170.729,2.43E+01
159,321,-1.21E+02,-1.24E+02,346.376,-1.25E+02,168.715,3.39E+01
162,321,-1.14E+02,-1.16E+02,170.098,-1.18E+02,350.639,4.00E+01
165,321,-1.23E+02,-1.26E+02,159.705,-1.26E+02,343.112,3.05E+01
168,321,-1.12E+02,-1.15E+02,343.646,-1.15E+02,164.825,3.98E+01
171,321,-1.32E+02,-1.40E+02,123.449,-1.32E+02,352.244,1.11E+01
174,321,-1.09E+02,-1.11E+02,164.71,-1.13E+02,340.964,3.02E+01
177,321,-1.09E+02,-1.10E+02,339.546,-1.14E+02,151.759,2.40E+01
180,321,-9.87E+01,-1.01E+02,334.135,-1.03E+02,154.135,4.00E+01
0,324,-6.47E+01,-6.65E+01,330.598,-6.93E+01,330.598,4.00E+01
3,324,-7.79E+01,-7.97E+01,311.652,-8.27E+01,312.249,4.00E+01
6,324,-8.41E+01,-8.58E+01,92.685,-8.88E+01,91.909,4.00E+01
9,324,-8.86E+01,-9.04E+01,337.573,-9.33E+01,338.579,4.00E+01
12,324,-8.94E+01,-9.11E+01,150.718,-9.41E+01,151.245,4.00E+01
15,324,-9.35E+01,-9.53E+01,355.039,-9.82E+01,355.463,4.00E+01
18,324,-9.48E+01,-9.67E+01,183.109,-9.94E+01,182.993,4.00E+01
21,324,-9.78E+01,-9.97E+01,17.093,-1.02E+02,16.093,4.00E+01
24,324,-9.98E+01,-1.02E+02,208.115,-1.04E+02,205.975,3.50E+01
27,324,-1.03E+02,-1.05E+02,43.493,-1.07E+02,39.148,2.88E+01
30,324,-1.06E+02,-1.08E+02,242.386,-1.10E+02,234.738,2.39E+01
33,324,-1.10E+02,-1.11E+02,94.84,-1.15E+02,85.198,2.24E+01
36,324,-1.11E+02,-1.12E+02,314.62,-1.17E+02,314.19,4.00E+01
39,324,-1.10E+02,-1.12E+02,169.705,-1.15E+02,178.633,2.28E+01
42,324,-1.10E+02,-1.12E+02,14.377,-1.14E+02,16.042,3.70E+01
45,324,-1.11E+02,-1.14E+02,224.673,-1.15E+02,214.529,2.12E+01
48,324,-1.16E+02,-1.17E+02,90.988,-1.22E+02,64.983,1.46E+01
51,324,-1.15E+02,-1.17E+02,328.816,-1.21E+02,340.812,2.07E+01
54,324,-1.14E+02,-1.17E+02,198.785,-1.17E+02,195.591,3.11E+01
57,324,-1.18E+02,-1.19E+02,70.319,-1.23E+02,33.602,1.05E+01
60,324,-1.18E+02,-1.19E+02,315.589,-1.24E+02,332.251,1.80E+01
63,324,-1.16E+02,-1.20E+02,211.194,-1.19E+02,189.084,1.42E+01
66,324,-1.21E+02,-1.21E+02,101.62,-1.30E+02,106.171,3.22E+01
69,324,-1.20E+02,-1.24E+02,352.606,-1.22E+02,351.215,3.85E+01
72,324,-1.19E+02,-1.20E+02,260.983,-1.29E+02,216.865,1.29E+01
75,324,-1.19E+02,-1.24E+02,181.809,-1.20E+02,159.606,1.50E+01
78,324,-1.20E+02,-1.21E+02,91.609,-1.27E+02,118.476,1.45E+01
81,324,-1.22E+02,-1.24E+02,44.872,-1.26E+02,337.127,4.03E+00
84,324,-1.22E+02,-1.27E+02,299.486,-1.23E+02,304.133,2.87E+01
87,324,-1.24E+02,-1.25E+02,253.934,-1.29E+02,282.558,1.28E+01
90,324,-1.33E+02,-1.34E+02,209.194,-1.40E+02,84.89,8.02E+00
93,324,-1.28E+02,-1.33E+02,93.864,-1.30E+02,83.536,2.13E+01
96,324,-1.28E+02,-1.34E+02,116.431,-1.29E+02,117.582,4.00E+01
99,324,-1.22E+02,-1.27E+02,181.824,-1.24E+02,147.033,1.10E+01
102,324,-1.19E+02,-1.23E+02,190.44,-1.21E+02,149.685,9.02E+00
105,324,-1.20E+02,-1.24E+02,208.754,-1.22E+02,157.351,6.62E+00
108,324,-1.19E+02,-1.21E+02,238.21,-1.22E+02,189.662,6.99E+00
111,324,-1.16E+02,-1.18E+02,231.085,-1.19E+02,196.484,1.02E+01
114,324,-1.17E+02,-1.19E+02,204.472,-1.21E+02,180.805,1.40E+01
117,324,-1.23E+02,-1.23E+02,171.045,-1.40E+02,161.248,3.24E+01
120,324,-1.26E+02,-1.36E+02,186.894,-1.26E+02,302.913,1.13E+01
123,324,-1.26E+02,-1.30E+02,232.516,-1.28E+02,252.898,1.52E+01
126,324,-1.32E+02,-1.44E+02,289.26,-1.32E+02,147.021,1.66E+01
129,324,-1.25E+02,-1.26E+02,336.383,-1.33E+02,130.848,1.56E+01
132,324,-1.27E+02,-1.28E+02,284.087,-1.34E+02,141.316,1.13E+01
135,324,-1.22E+02,-1.26E+02,176.564,-1.24E+02,14.082,1.65E+01
138,324,-1.20E+02,-1.25E+02,170.237,-1.22E+02,346.989,3.14E+01
141,324,-1.34E+02,-1.39E+02,62.268,-1.36E+02,198.988,8.47E+00
144,324,-1.17E+02,-1.19E+02,2.827,-1.22E+02,171.529,2.06E+01
147,324,-1.22E+02,-1.26E+02,4.996,-1.25E+02,186.862,3.58E+01
150,324,-1.17E+02,-1.19E+02,155.2,-1.20E+02,345.529,2.09E+01
153,324,-1.20E+02,-1.22E+02,163.057,-1.24E+02,336.616,2.53E+01
156,324,-1.17E+02,-1.19E+02,357.788,-1.21E+02,170.711,2.44E+01
159,324,-1.21E+02,-1.23E+02,346.27,-1.26E+02,168.694,3.38E+01
162,324,-1.14E+02,-1.16E+02,170.138,-1.18E+02,350.691,4.00E+01
165,324,-1.23E+02,-1.26E+02,159.47,-1.27E+02,342.959,3.04E+01
168,324,-1.12E+02,-1.14E+02,343.782,-1.16E+02,164.927,4.00E+01
171,324,-1.32E+02,-1.39E+02,119.559,-1.33E+02,350.056,9.50E+00
174,324,-1.09E+02,-1.10E+02,164.47,-1.14E+02,340.678,3.04E+01
177,324,-1.09E+02,-1.10E+02,339.675,-1.15E+02,151.911,2.45E+01
180,324,-9.87E+01,-1.01E+02,334.135,-1.03E+02,154.135,4.00E+01
0,327,-6.47E+01,-6.62E+01,330.598,-7.00E+01,330.598,4.00E+01
3,327,-7.79E+01,-7.94E+01,311.603,-8.33E+01,312.198,4.00E+01
6,327,-8.41E+01,-8.55E+01,92.724,-8.95E+01,91.947,4.00E+01
9,327,-8.86E+01,-9.00E+01,337.387,-9.40E+01,338.392,4.00E+01
12,327,-8.93E+01,-9.08E+01,150.683,-9.47E+01,151.209,4.00E+01
15,327,-9.35E+01,-9.50E+01,355.141,-9.88E+01,355.562,4.00E+01
18,327,-9.48E+01,-9.64E+01,182.983,-1.00E+02,182.868,4.00E+01
21,327,-9.78E+01,-9.93E+01,17.228,-1.03E+02,16.232,4.00E+01
24,327,-9.98E+01,-1.01E+02,208.13,-1.05E+02,205.994,3.53E+01
27,327,-1.03E+02,-1.04E+02,43.475,-1.08E+02,39.119,2.91E+01
30,327,-1.06E+02,-1.07E+02,242.351,-1.11E+02,234.71,2.43E+01
33,327,-1.10E+02,-1.11E+02,94.824,-1.16E+02,85.158,2.29E+01
36,327,-1.11E+02,-1.12E+02,314.642,-1.17E+02,314.208,4.00E+01
39,327,-1.10E+02,-1.11E+02,169.675,-1.15E+02,178.653,2.31E+01
42,327,-1.10E+02,-1.11E+02,14.334,-1.14E+02,16.005,3.72E+01
45,327,-1.11E+02,-1.13E+02,224.669,-1.16E+02,214.487,2.13E+01
48,327,-1.16E+02,-1.17E+02,90.916,-1.23E+02,64.842,1.52E+01
51,327,-1.15E+02,-1.16E+02,328.786,-1.22E+02,340.798,2.12E+01
54,327,-1.14E+02,-1.17E+02,198.699,-1.18E+02,195.619,3.15E+01
57,327,-1.18E+02,-1.19E+02,70.291,-1.23E+02,33.25,1.09E+01
60,327,-1.18E+02,-1.19E+02,315.401,-1.25E+02,332.208,1.85E+01
63,327,-1.17E+02,-1.20E+02,211.223,-1.20E+02,188.984,1.41E+01
66,327,-1.20E+02,-1.21E+02,101.489,-1.31E+02,106.206,3.27E+01
69,327,-1.20E+02,-1.23E+02,352.746,-1.23E+02,351.288,3.79E+01
72,327,-1.19E+02,-1.20E+02,260.88,-1.30E+02,216.464,1.37E+01
75,327,-1.19E+02,-1.23E+02,181.761,-1.21E+02,159.445,1.46E+01
78,327,-1.20E+02,-1.21E+02,91.486,-1.27E+02,118.327,1.51E+01
81,327,-1.22E+02,-1.23E+02,44.553,-1.27E+02,337.44,4.73E+00
84,327,-1.22E+02,-1.27E+02,299.636,-1.24E+02,304.206,2.85E+01
87,327,-1.24E+02,-1.25E+02,254.035,-1.30E+02,282.207,1.35E+01
90,327,-1.33E+02,-1.34E+02,209.169,-1.40E+02,86.856,8.58E+00
93,327,-1.28E+02,-1.32E+02,94.212,-1.30E+02,84.125,2.13E+01
96,327,-1.28E+02,-1.33E+02,116.459,-1.29E+02,117.702,4.00E+01
99,327,-1.22E+02,-1.27E+02,181.404,-1.24E+02,146.682,1.06E+01
102,327,-1.19E+02,-1.23E+02,190.059,-1.22E+02,149.323,8.76E+00
105,327,-1.20E+02,-1.24E+02,208.209,-1.23E+02,156.99,6.44E+00
108,327,-1.19E+02,-1.21E+02,237.851,-1.23E+02,189.465,7.24E+00
111,327,-1.16E+02,-1.18E+02,230.912,-1.20E+02,196.381,1.05E+01
114,327,-1.17E+02,-1.18E+02,204.348,-1.22E+02,180.632,1.43E+01
117,327,-1.23E+02,-1.23E+02,170.902,-1.41E+02,160.351,3.29E+01
120,327,-1.26E+02,-1.36E+02,186.964,-1.27E+02,302.912,1.03E+01
123,327,-1.26E+02,-1.29E+02,232.173,-1.28E+02,252.71,1.49E+01
126,327,-1.32E+02,-1.43E+02,287.892,-1.32E+02,146.703,1.55E+01
129,327,-1.25E+02,-1.25E+02,336.364,-1.33E+02,130.275,1.61E+01
132,327,-1.27E+02,-1.28E+02,283.963,-1.34E+02,140.65,1.20E+01
135,327,-1.23E+02,-1.26E+02,176.607,-1.25E+02,14.206,1.63E+01
138,327,-1.21E+02,-1.24E+02,170.177,-1.23E+02,346.936,3.11E+01
141,327,-1.35E+02,-1.39E+02,61.921,-1.37E+02,198.622,8.19E+00
144,327,-1.17E+02,-1.18E+02,2.728,-1.22E+02,171.458,2.10E+01
147,327,-1.23E+02,-1.26E+02,4.815,-1.26E+02,186.781,3.53E+01
150,327,-1.17E+02,-1.19E+02,155.282,-1.21E+02,345.628,2.11E+01
153,327,-1.20E+02,-1.22E+02,163.174,-1.25E+02,336.703,2.56E+01
156,327,-1.17E+02,-1.19E+02,357.817,-1.22E+02,170.673,2.46E+01
159,327,-1.21E+02,-1.23E+02,346.303,-1.26E+02,168.742,3.41E+01
162,327,-1.14E+02,-1.15E+02,170.22,-1.19E+02,350.805,4.00E+01
165,327,-1.24E+02,-1.26E+02,159.713,-1.28E+02,343.122,3.07E+01
168,327,-1.12E+02,-1.14E+02,343.756,-1.17E+02,164.881,4.00E+01
171,327,-1.32E+02,-1.38E+02,116.828,-1.34E+02,348.188,8.24E+00
174,327,-1.09E+02,-1.10E+02,164.189,-1.15E+02,340.339,3.07E+01
177,327,-1.09E+02,-1.10E+02,339.85,-1.15E+02,152.118,2.50E+01
180,327,-9.87E+01,-1.00E+02,334.135,-1.04E+02,154.135,4.00E+01
0,330,-6.47E+01,-6.60E+01,330.598,-7.07E+01,330.598,4.00E+01
3,330,-7.79E+01,-7.91E+01,311.547,-8.41E+01,312.14,4.00E+01
6,330,-8.41E+01,-8.53E+01,92.763,-9.03E+01,91.983,4.00E+01
9,330,-8.85E+01,-8.98E+01,337.301,-9.47E+01,338.306,4.00E+01
12,330,-8.93E+01,-9.05E+01,150.524,-9.54E+01,151.049,4.00E+01
15,330,-9.35E+01,-9.48E+01,355.272,-9.96E+01,355.691,4.00E+01
18,330,-9.48E+01,-9.61E+01,182.964,-1.01E+02,182.847,4.00E+01
21,330,-9.78E+01,-9.91E+01,17.177,-1.04E+02,16.192,4.00E+01
24,330,-9.98E+01,-1.01E+02,208.265,-1.06E+02,206.135,3.58E+01
27,330,-1.03E+02,-1.04E+02,43.462,-1.09E+02,39.096,2.96E+01
30,330,-1.06E+02,-1.07E+02,242.365,-1.12E+02,234.71,2.47E+01
33,330,-1.09E+02,-1.10E+02,94.72,-1.16E+02,85.044,2.34E+01
36,330,-1.11E+02,-1.11E+02,314.573,-1.18E+02,314.155,4.00E+01
39,330,-1.10E+02,-1.11E+02,169.657,-1.16E+02,178.627,2.36E+01
42,330,-1.10E+02,-1.11E+02,14.354,-1.15E+02,16.031,3.76E+01
45,330,-1.11E+02,-1.13E+02,224.667,-1.16E+02,214.448,2.16E+01
48,330,-1.16E+02,-1.16E+02,90.848,-1.24E+02,64.825,1.59E+01
51,330,-1.15E+02,-1.16E+02,328.624,-1.23E+02,340.704,2.18E+01
54,330,-1.14E+02,-1.16E+02,198.754,-1.18E+02,195.551,3.13E+01
57,330,-1.18E+02,-1.19E+02,70.096,-1.24E+02,33.225,1.15E+01
60,330,-1.18E+02,-1.19E+02,315.416,-1.25E+02,332.295,1.91E+01
63,330,-1.17E+02,-1.19E+02,211.149,-1.20E+02,188.935,1.42E+01
66,330,-1.20E+02,-1.20E+02,101.462,-1.32E+02,106.269,3.35E+01
69,330,-1.20E+02,-1.23E+02,352.745,-1.23E+02,351.057,3.66E+01
72,330,-1.19E+02,-1.19E+02,260.738,-1.31E+02,216.604,1.47E+01
75,330,-1.19E+02,-1.23E+02,181.816,-1.21E+02,159.438,1.43E+01
78,330,-1.20E+02,-1.20E+02,91.508,-1.28E+02,118.575,1.58E+01
81,330,-1.22E+02,-1.23E+02,44.742,-1.27E+02,336.993,5.38E+00
84,330,-1.22E+02,-1.26E+02,299.635,-1.24E+02,304.214,2.82E+01
87,330,-1.24E+02,-1.25E+02,253.926,-1.30E+02,282.617,1.39E+01
90,330,-1.33E+02,-1.34E+02,209.461,-1.41E+02,85.926,9.37E+00
93,330,-1.28E+02,-1.32E+02,93.961,-1.31E+02,84.108,2.13E+01
96,330,-1.28E+02,-1.33E+02,116.51,-1.30E+02,117.479,4.00E+01
99,330,-1.23E+02,-1.27E+02,181.271,-1.25E+02,146.329,1.03E+01
102,330,-1.20E+02,-1.23E+02,189.984,-1.22E+02,149.018,8.57E+00
105,330,-1.20E+02,-1.23E+02,208.164,-1.24E+02,156.704,6.35E+00
108,330,-1.19E+02,-1.21E+02,237.538,-1.24E+02,189.161,7.63E+00
111,330,-1.16E+02,-1.18E+02,230.514,-1.21E+02,196.057,1.08E+01
114,330,-1.17E+02,-1.18E+02,203.976,-1.22E+02,180.197,1.47E+01
117,330,-1.23E+02,-1.23E+02,170.585,-1.42E+02,158.016,3.21E+01
120,330,-1.27E+02,-1.36E+02,186.811,-1.27E+02,302.863,9.48E+00
123,330,-1.26E+02,-1.29E+02,232.13,-1.29E+02,252.549,1.49E+01
126,330,-1.33E+02,-1.43E+02,288.039,-1.33E+02,146.036,1.48E+01
129,330,-1.24E+02,-1.25E+02,336.386,-1.34E+02,130.372,1.70E+01
132,330,-1.27E+02,-1.28E+02,283.971,-1.35E+02,141.25,1.26E+01
135,330,-1.23E+02,-1.26E+02,176.536,-1.26E+02,14.175,1.62E+01
138,330,-1.21E+02,-1.24E+02,170.102,-1.23E+02,346.835,3.09E+01
141,330,-1.35E+02,-1.38E+02,61.829,-1.38E+02,198.337,7.99E+00
144,330,-1.17E+02,-1.18E+02,2.792,-1.23E+02,171.535,2.16E+01
147,330,-1.23E+02,-1.25E+02,4.921,-1.26E+02,186.841,3.56E+01
150,330,-1.17E+02,-1.19E+02,155.23,-1.22E+02,345.635,2.14E+01
153,330,-1.20E+02,-1.22E+02,163.265,-1.26E+02,336.702,2.59E+01
156,330,-1.17E+02,-1.18E+02,357.799,-1.22E+02,170.62,2.50E+01
159,330,-1.21E+02,-1.23E+02,346.481,-1.27E+02,168.927,3.45E+01
162,330,-1.14E+02,-1.15E+02,170.235,-1.20E+02,350.868,4.00E+01
165,330,-1.24E+02,-1.26E+02,160.09,-1.28E+02,343.299,3.15E+01
168,330,-1.12E+02,-1.14E+02,343.549,-1.17E+02,164.671,4.00E+01
171,330,-1.33E+02,-1.38E+02,115.831,-1.34E+02,347.263,7.45E+00
174,330,-1.09E+02,-1.10E+02,163.906,-1.15E+02,339.993,3.11E+01
177,330,-1.09E+02,-1.10E+02,340.063,-1.16E+02,152.369,2.57E+01
180,330,-9.87E+01,-1.00E+02,334.135,-1.05E+02,154.135,4.00E+01
0,333,-6.47E+01,-6.57E+01,330.598,-7.16E+01,330.598,4.00E+01
3,333,-7.79E+01,-7.88E+01,311.482,-8.49E+01,312.074,4.00E+01
6,333,-8.41E+01,-8.51E+01,92.799,-9.12E+01,92.017,4.00E+01
9,333,-8.85E+01,-8.95E+01,337.345,-9.55E+01,338.352,4.00E+01
12,333,-8.93E+01,-9.03E+01,150.313,-9.63E+01,150.837,4.00E+01
15,333,-9.35E+01,-9.45E+01,355.237,-1.00E+02,355.658,4.00E+01
18,333,-9.48E+01,-9.58E+01,183.105,-1.02E+02,182.983,4.00E+01
21,333,-9.78E+01,-9.88E+01,17.089,-1.05E+02,16.107,4.00E+01
24,333,-9.98E+01,-1.01E+02,208.281,-1.07E+02,206.158,3.64E+01
27,333,-1.03E+02,-1.04E+02,43.55,-1.10E+02,39.193,3.02E+01
30,333,-1.06E+02,-1.07E+02,242.409,-1.13E+02,234.738,2.53E+01
33,333,-1.09E+02,-1.10E+02,94.677,-1.17E+02,84.994,2.41E+01
36,333,-1.11E+02,-1.11E+02,314.486,-1.19E+02,314.039,4.00E+01
39,333,-1.10E+02,-1.11E+02,169.607,-1.17E+02,178.586,2.43E+01
42,333,-1.10E+02,-1.11E+02,14.333,-1.16E+02,16.001,3.82E+01
45,333,-1.11E+02,-1.13E+02,224.656,-1.17E+02,214.472,2.21E+01
48,333,-1.16E+02,-1.16E+02,90.791,-1.25E+02,64.742,1.67E+01
51,333,-1.15E+02,-1.16E+02,328.625,-1.23E+02,340.765,2.25E+01
54,333,-1.14E+02,-1.16E+02,198.81,-1.19E+02,195.601,3.17E+01
57,333,-1.17E+02,-1.18E+02,70.085,-1.25E+02,33.1,1.23E+01
60,333,-1.18E+02,-1.18E+02,315.348,-1.26E+02,332.421,1.97E+01
63,333,-1.17E+02,-1.19E+02,211.185,-1.21E+02,188.804,1.44E+01
66,333,-1.20E+02,-1.20E+02,101.444,-1.33E+02,106.447,3.40E+01
69,333,-1.20E+02,-1.23E+02,352.771,-1.24E+02,351.174,3.72E+01
72,333,-1.19E+02,-1.19E+02,260.702,-1.32E+02,215.879,1.57E+01
75,333,-1.20E+02,-1.23E+02,181.716,-1.22E+02,159.152,1.40E+01
78,333,-1.20E+02,-1.20E+02,91.227,-1.29E+02,118.631,1.65E+01
81,333,-1.22E+02,-1.23E+02,44.352,-1.28E+02,336.802,6.31E+00
84,333,-1.23E+02,-1.26E+02,299.349,-1.25E+02,304.02,2.78E+01
87,333,-1.23E+02,-1.24E+02,253.732,-1.31E+02,282.402,1.47E+01
90,333,-1.33E+02,-1.33E+02,209.208,-1.42E+02,86.588,1.02E+01
93,333,-1.29E+02,-1.32E+02,93.76,-1.32E+02,84.536,2.19E+01
96,333,-1.29E+02,-1.33E+02,115.717,-1.31E+02,117.746,3.53E+01
99,333,-1.23E+02,-1.26E+02,180.666,-1.26E+02,146.04,1.02E+01
102,333,-1.20E+02,-1.23E+02,189.716,-1.23E+02,148.618,8.55E+00
105,333,-1.21E+02,-1.23E+02,208.242,-1.24E+02,156.308,6.41E+00
108,333,-1.19E+02,-1.21E+02,237.536,-1.24E+02,188.793,8.13E+00
111,333,-1.16E+02,-1.17E+02,230.303,-1.22E+02,195.674,1.13E+01
114,333,-1.17E+02,-1.18E+02,203.582,-1.23E+02,179.694,1.53E+01
117,333,-1.23E+02,-1.23E+02,170.184,-1.43E+02,154.253,3.16E+01
120,333,-1.27E+02,-1.35E+02,187.015,-1.28E+02,303.005,8.47E+00
123,333,-1.26E+02,-1.29E+02,231.786,-1.30E+02,252.337,1.49E+01
126,333,-1.34E+02,-1.43E+02,287.36,-1.34E+02,145.818,1.39E+01
129,333,-1.24E+02,-1.25E+02,336.239,-1.35E+02,130.742,1.81E+01
132,333,-1.27E+02,-1.28E+02,283.983,-1.36E+02,141.573,1.33E+01
135,333,-1.23E+02,-1.26E+02,176.704,-1.27E+02,14.251,1.63E+01
138,333,-1.21E+02,-1.24E+02,170.333,-1.24E+02,346.762,3.01E+01
141,333,-1.35E+02,-1.38E+02,61.647,-1.39E+02,197.821,7.95E+00
144,333,-1.17E+02,-1.18E+02,2.754,-1.24E+02,171.541,2.22E+01
147,333,-1.23E+02,-1.25E+02,4.778,-1.27E+02,186.752,3.56E+01
150,333,-1.17E+02,-1.18E+02,155.138,-1.22E+02,345.574,2.18E+01
153,333,-1.20E+02,-1.21E+02,163.165,-1.27E+02,336.507,2.63E+01
156,333,-1.17E+02,-1.18E+02,357.749,-1.23E+02,170.572,2.55E+01
159,333,-1.21E+02,-1.23E+02,346.591,-1.28E+02,169.124,3.48E+01
162,333,-1.14E+02,-1.15E+02,170.166,-1.21E+02,350.854,4.00E+01
165,333,-1.24E+02,-1.25E+02,160.059,-1.29E+02,343.074,3.24E+01
168,333,-1.12E+02,-1.13E+02,343.257,-1.18E+02,164.382,4.00E+01
171,333,-1.33E+02,-1.38E+02,116.732,-1.35E+02,347.545,7.10E+00
174,333,-1.09E+02,-1.09E+02,163.658,-1.16E+02,339.681,3.16E+01
177,333,-1.09E+02,-1.09E+02,340.304,-1.17E+02,152.654,2.65E+01
180,333,-9.87E+01,-9.97E+01,334.135,-1.06E+02,154.135,4.00E+01
0,336,-6.47E+01,-6.55E+01,330.598,-7.25E+01,330.598,4.00E+01
3,336,-7.79E+01,-7.86E+01,311.414,-8.59E+01,312.003,4.00E+01
6,336,-8.41E+01,-8.49E+01,92.826,-9.21E+01,92.042,4.00E+01
9,336,-8.85E+01,-8.93E+01,337.5,-9.65E+01,338.515,4.00E+01
12,336,-8.93E+01,-9.01E+01,150.154,-9.72E+01,150.679,4.00E+01
