Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
15,15,-9.32E+01,-9.35E+01,125.961,-1.05E+02,304.89,4.00E+01
18,15,-9.63E+01,-9.66E+01,316.792,-1.08E+02,133.959,3.81E+01
21,15,-1.01E+02,-1.01E+02,168.63,-1.13E+02,343.846,3.38E+01
24,15,-1.04E+02,-1.05E+02,20.921,-1.17E+02,197.398,3.72E+01
27,15,-1.05E+02,-1.05E+02,244.517,-1.18E+02,66.316,4.00E+01
30,15,-1.05E+02,-1.05E+02,93.142,-1.17E+02,277.446,3.46E+01
33,15,-1.05E+02,-1.06E+02,293.889,-1.17E+02,114.181,4.00E+01
36,15,-1.08E+02,-1.08E+02,136.201,-1.19E+02,313.398,3.78E+01
39,15,-1.12E+02,-1.12E+02,353.772,-1.24E+02,161.807,2.64E+01
42,15,-1.13E+02,-1.13E+02,237.718,-1.26E+02,55.451,4.00E+01
45,15,-1.11E+02,-1.11E+02,98.382,-1.23E+02,284.426,3.15E+01
48,15,-1.13E+02,-1.14E+02,309.547,-1.24E+02,122.055,2.91E+01
51,15,-1.16E+02,-1.17E+02,202.445,-1.29E+02,0.824,2.16E+01
54,15,-1.15E+02,-1.15E+02,82.095,-1.27E+02,271.309,2.82E+01
57,15,-1.17E+02,-1.18E+02,304.465,-1.28E+02,113.76,2.53E+01
60,15,-1.17E+02,-1.17E+02,219.694,-1.31E+02,20.435,2.42E+01
63,15,-1.18E+02,-1.18E+02,93.941,-1.27E+02,277.915,3.31E+01
66,15,-1.21E+02,-1.21E+02,18.133,-1.36E+02,179.014,2.51E+01
69,15,-1.18E+02,-1.19E+02,246.853,-1.30E+02,68.61,4.00E+01
72,15,-1.20E+02,-1.20E+02,190.821,-1.33E+02,331.595,1.74E+01
75,15,-1.20E+02,-1.21E+02,74.483,-1.29E+02,255.362,4.00E+01
78,15,-1.18E+02,-1.19E+02,27.977,-1.33E+02,203.047,3.59E+01
81,15,-1.25E+02,-1.26E+02,321.099,-1.34E+02,90.719,1.09E+01
84,15,-1.22E+02,-1.23E+02,231.098,-1.31E+02,49.63,4.00E+01
87,15,-1.25E+02,-1.25E+02,199.093,-1.36E+02,30.017,2.56E+01
90,15,-1.34E+02,-1.34E+02,94.408,-1.54E+02,182.719,2.00E+01
93,15,-1.29E+02,-1.29E+02,47.713,-1.43E+02,186.67,1.76E+01
96,15,-1.32E+02,-1.32E+02,105.77,-1.45E+02,294.799,2.91E+01
99,15,-1.23E+02,-1.24E+02,151.882,-1.33E+02,309.894,1.90E+01
102,15,-1.20E+02,-1.21E+02,157.174,-1.31E+02,304.952,1.59E+01
105,15,-1.21E+02,-1.22E+02,175.927,-1.32E+02,317.492,1.53E+01
108,15,-1.19E+02,-1.19E+02,202.232,-1.30E+02,353.164,1.76E+01
111,15,-1.16E+02,-1.17E+02,195.504,-1.27E+02,352.548,1.87E+01
114,15,-1.17E+02,-1.18E+02,168.687,-1.28E+02,338.332,2.57E+01
117,15,-1.22E+02,-1.22E+02,127.996,-1.39E+02,358.198,1.88E+01
120,15,-1.28E+02,-1.32E+02,85.185,-1.31E+02,79.823,2.66E+01
123,15,-1.29E+02,-1.33E+02,161.603,-1.31E+02,58.855,3.26E+00
126,15,-1.33E+02,-1.33E+02,134.108,-1.46E+02,36.931,1.28E+01
129,15,-1.28E+02,-1.28E+02,302.281,-1.42E+02,213.078,1.38E+01
132,15,-1.22E+02,-1.22E+02,279.157,-1.34E+02,299.273,2.19E+01
135,15,-1.25E+02,-1.26E+02,299.393,-1.33E+02,292.729,2.70E+01
138,15,-1.27E+02,-1.27E+02,346.435,-1.51E+02,60.648,2.44E+01
141,15,-1.29E+02,-1.30E+02,76.233,-1.38E+02,62.285,2.18E+01
144,15,-1.29E+02,-1.29E+02,83.409,-1.39E+02,139.336,1.18E+01
147,15,-1.33E+02,-1.33E+02,225.95,-1.42E+02,191.751,1.48E+01
150,15,-1.31E+02,-1.31E+02,194.97,-1.40E+02,242.643,1.16E+01
153,15,-1.39E+02,-1.45E+02,173.546,-1.40E+02,159.533,1.97E+01
156,15,-1.35E+02,-1.36E+02,170.381,-1.47E+02,291.721,1.29E+01
159,15,-1.36E+02,-1.38E+02,195.998,-1.40E+02,175.93,1.51E+01
162,15,-1.26E+02,-1.26E+02,204.484,-1.40E+02,229.374,2.18E+01
165,15,-1.33E+02,-1.33E+02,347.985,-1.51E+02,316.61,2.37E+01
168,15,-1.47E+02,-1.50E+02,63.292,-1.51E+02,59.143,2.89E+01
171,15,-1.27E+02,-1.27E+02,255.682,-1.37E+02,267.25,2.41E+01
174,15,-1.28E+02,-1.28E+02,351.542,-1.45E+02,48.045,1.90E+01
177,15,-1.19E+02,-1.19E+02,203.368,-1.31E+02,248.559,1.56E+01
180,15,-1.11E+02,-1.11E+02,224.544,-1.23E+02,224.544,4.00E+01
0,18,-6.46E+01,-6.50E+01,73.57,-7.48E+01,253.57,4.00E+01
3,18,-7.60E+01,-7.64E+01,59.048,-8.63E+01,239.381,4.00E+01
6,18,-8.32E+01,-8.36E+01,215.503,-9.35E+01,35.187,4.00E+01
9,18,-8.61E+01,-8.65E+01,97.312,-9.63E+01,277.739,4.00E+01
12,18,-8.87E+01,-8.92E+01,273.613,-9.89E+01,93.353,4.00E+01
15,18,-9.32E+01,-9.36E+01,125.88,-1.03E+02,304.81,4.00E+01
18,18,-9.63E+01,-9.67E+01,316.94,-1.06E+02,134.113,3.67E+01
21,18,-1.01E+02,-1.01E+02,168.657,-1.11E+02,343.887,3.24E+01
24,18,-1.04E+02,-1.05E+02,20.934,-1.15E+02,197.38,3.56E+01
27,18,-1.05E+02,-1.05E+02,244.65,-1.16E+02,66.5,4.00E+01
30,18,-1.05E+02,-1.05E+02,93.076,-1.15E+02,277.415,3.32E+01
33,18,-1.05E+02,-1.06E+02,293.821,-1.15E+02,114.121,4.00E+01
36,18,-1.08E+02,-1.08E+02,136.23,-1.17E+02,313.38,3.63E+01
39,18,-1.12E+02,-1.12E+02,353.839,-1.23E+02,161.87,2.49E+01
42,18,-1.13E+02,-1.13E+02,237.795,-1.24E+02,55.593,4.00E+01
45,18,-1.11E+02,-1.12E+02,98.377,-1.21E+02,284.427,3.01E+01
48,18,-1.13E+02,-1.14E+02,309.602,-1.23E+02,122.067,2.77E+01
51,18,-1.16E+02,-1.17E+02,202.62,-1.28E+02,1.157,2.02E+01
54,18,-1.15E+02,-1.15E+02,82.057,-1.25E+02,271.254,2.68E+01
57,18,-1.17E+02,-1.18E+02,304.502,-1.26E+02,113.745,2.40E+01
60,18,-1.17E+02,-1.17E+02,219.725,-1.30E+02,20.296,2.25E+01
63,18,-1.17E+02,-1.18E+02,93.846,-1.25E+02,277.933,3.16E+01
66,18,-1.21E+02,-1.21E+02,18.286,-1.35E+02,179.076,2.36E+01
69,18,-1.19E+02,-1.19E+02,246.589,-1.29E+02,68.296,4.00E+01
72,18,-1.20E+02,-1.20E+02,190.416,-1.32E+02,332.147,1.59E+01
75,18,-1.20E+02,-1.21E+02,73.844,-1.28E+02,255.36,4.00E+01
78,18,-1.19E+02,-1.19E+02,27.623,-1.31E+02,202.45,3.40E+01
81,18,-1.25E+02,-1.26E+02,320.372,-1.32E+02,90.545,9.57E+00
84,18,-1.22E+02,-1.23E+02,230.814,-1.29E+02,49.697,4.00E+01
87,18,-1.25E+02,-1.26E+02,198.776,-1.34E+02,30.226,2.38E+01
90,18,-1.34E+02,-1.34E+02,94.724,-1.53E+02,179.042,1.85E+01
93,18,-1.29E+02,-1.29E+02,47.74,-1.41E+02,184.845,1.57E+01
96,18,-1.32E+02,-1.33E+02,106.094,-1.44E+02,297.078,2.62E+01
99,18,-1.23E+02,-1.24E+02,152.022,-1.32E+02,310.871,1.80E+01
102,18,-1.20E+02,-1.21E+02,157.098,-1.29E+02,305.653,1.47E+01
105,18,-1.21E+02,-1.22E+02,175.816,-1.31E+02,318.233,1.39E+01
108,18,-1.19E+02,-1.20E+02,202.304,-1.29E+02,353.479,1.62E+01
111,18,-1.16E+02,-1.17E+02,195.676,-1.25E+02,352.724,1.73E+01
114,18,-1.17E+02,-1.18E+02,168.864,-1.26E+02,338.432,2.43E+01
117,18,-1.22E+02,-1.22E+02,127.954,-1.37E+02,357.803,1.72E+01
120,18,-1.27E+02,-1.32E+02,85.352,-1.29E+02,80.128,2.71E+01
123,18,-1.28E+02,-1.33E+02,161.849,-1.29E+02,59.317,4.60E+00
126,18,-1.33E+02,-1.33E+02,134.153,-1.44E+02,39.913,1.10E+01
129,18,-1.28E+02,-1.28E+02,302.524,-1.41E+02,211.443,1.22E+01
132,18,-1.22E+02,-1.22E+02,279.091,-1.33E+02,299.246,2.04E+01
135,18,-1.25E+02,-1.26E+02,299.248,-1.31E+02,292.66,2.61E+01
138,18,-1.27E+02,-1.27E+02,346.591,-1.49E+02,61.599,2.25E+01
141,18,-1.29E+02,-1.30E+02,76.324,-1.37E+02,62.12,2.04E+01
144,18,-1.29E+02,-1.29E+02,83.579,-1.38E+02,139.504,1.03E+01
147,18,-1.32E+02,-1.33E+02,225.786,-1.41E+02,191.26,1.34E+01
150,18,-1.31E+02,-1.31E+02,195.428,-1.38E+02,242.956,1.03E+01
153,18,-1.38E+02,-1.46E+02,171.871,-1.38E+02,159.271,2.20E+01
156,18,-1.35E+02,-1.36E+02,170.624,-1.46E+02,292.509,1.15E+01
159,18,-1.35E+02,-1.38E+02,194.973,-1.38E+02,176.159,1.56E+01
162,18,-1.26E+02,-1.26E+02,204.735,-1.39E+02,230.01,2.01E+01
165,18,-1.33E+02,-1.33E+02,348.332,-1.49E+02,318.995,2.24E+01
168,18,-1.48E+02,-1.51E+02,82.007,-1.50E+02,64.722,1.64E+01
171,18,-1.27E+02,-1.28E+02,256.939,-1.35E+02,268.272,2.30E+01
174,18,-1.28E+02,-1.28E+02,351.421,-1.44E+02,48.503,1.72E+01
177,18,-1.19E+02,-1.19E+02,203.298,-1.30E+02,248.339,1.41E+01
180,18,-1.11E+02,-1.11E+02,224.544,-1.21E+02,224.544,4.00E+01
0,21,-6.46E+01,-6.52E+01,73.57,-7.35E+01,253.57,4.00E+01
3,21,-7.60E+01,-7.66E+01,59.091,-8.50E+01,239.425,4.00E+01
6,21,-8.32E+01,-8.38E+01,215.462,-9.22E+01,35.145,4.00E+01
9,21,-8.61E+01,-8.67E+01,97.095,-9.50E+01,277.518,4.00E+01
12,21,-8.87E+01,-8.93E+01,273.487,-9.76E+01,93.224,4.00E+01
15,21,-9.32E+01,-9.38E+01,125.989,-1.02E+02,304.915,4.00E+01
18,21,-9.63E+01,-9.69E+01,317.111,-1.05E+02,134.292,3.56E+01
21,21,-1.01E+02,-1.01E+02,168.638,-1.10E+02,343.866,3.12E+01
24,21,-1.04E+02,-1.05E+02,20.954,-1.14E+02,197.388,3.44E+01
27,21,-1.05E+02,-1.06E+02,244.512,-1.15E+02,66.376,3.99E+01
30,21,-1.05E+02,-1.05E+02,92.957,-1.14E+02,277.332,3.20E+01
33,21,-1.05E+02,-1.06E+02,293.86,-1.14E+02,114.151,4.00E+01
36,21,-1.08E+02,-1.08E+02,136.238,-1.16E+02,313.374,3.51E+01
39,21,-1.12E+02,-1.12E+02,353.854,-1.21E+02,161.862,2.37E+01
42,21,-1.13E+02,-1.13E+02,237.766,-1.23E+02,55.693,3.97E+01
45,21,-1.11E+02,-1.12E+02,98.452,-1.20E+02,284.42,2.91E+01
48,21,-1.13E+02,-1.14E+02,309.626,-1.21E+02,122.062,2.66E+01
51,21,-1.16E+02,-1.17E+02,202.692,-1.26E+02,1.24,1.90E+01
54,21,-1.15E+02,-1.15E+02,82.167,-1.24E+02,271.238,2.58E+01
57,21,-1.17E+02,-1.18E+02,304.526,-1.25E+02,113.732,2.29E+01
60,21,-1.17E+02,-1.18E+02,219.786,-1.29E+02,20.5,2.13E+01
63,21,-1.17E+02,-1.18E+02,93.986,-1.24E+02,278.036,3.08E+01
66,21,-1.21E+02,-1.21E+02,18.521,-1.33E+02,178.994,2.20E+01
69,21,-1.19E+02,-1.19E+02,246.762,-1.27E+02,68.675,3.90E+01
72,21,-1.20E+02,-1.20E+02,191.014,-1.30E+02,331.934,1.46E+01
75,21,-1.20E+02,-1.21E+02,73.884,-1.26E+02,255.163,4.00E+01
78,21,-1.19E+02,-1.19E+02,27.703,-1.30E+02,202.761,3.31E+01
81,21,-1.25E+02,-1.26E+02,320.332,-1.31E+02,90.799,8.58E+00
84,21,-1.22E+02,-1.23E+02,230.908,-1.28E+02,49.592,4.00E+01
87,21,-1.25E+02,-1.26E+02,199.006,-1.33E+02,29.933,2.32E+01
90,21,-1.35E+02,-1.35E+02,93.615,-1.52E+02,180.954,1.69E+01
93,21,-1.29E+02,-1.29E+02,47.558,-1.40E+02,185.082,1.44E+01
96,21,-1.32E+02,-1.33E+02,106.252,-1.42E+02,296.14,2.59E+01
99,21,-1.23E+02,-1.24E+02,151.978,-1.30E+02,310.601,1.69E+01
102,21,-1.20E+02,-1.21E+02,157.023,-1.28E+02,305.453,1.36E+01
105,21,-1.21E+02,-1.22E+02,175.88,-1.30E+02,318.105,1.27E+01
108,21,-1.19E+02,-1.20E+02,202.73,-1.27E+02,353.923,1.51E+01
111,21,-1.16E+02,-1.17E+02,196.094,-1.24E+02,353.178,1.63E+01
114,21,-1.17E+02,-1.18E+02,169.178,-1.25E+02,338.889,2.34E+01
117,21,-1.22E+02,-1.22E+02,128.279,-1.36E+02,358.635,1.56E+01
120,21,-1.27E+02,-1.32E+02,85.976,-1.28E+02,79.655,2.60E+01
123,21,-1.27E+02,-1.33E+02,162.31,-1.28E+02,58.88,6.03E+00
126,21,-1.33E+02,-1.33E+02,134.711,-1.43E+02,38.041,9.66E+00
129,21,-1.28E+02,-1.29E+02,302.503,-1.39E+02,211.793,1.07E+01
132,21,-1.22E+02,-1.23E+02,279.126,-1.32E+02,299.396,1.92E+01
135,21,-1.25E+02,-1.26E+02,299.241,-1.30E+02,292.681,2.55E+01
138,21,-1.27E+02,-1.27E+02,346.754,-1.48E+02,63.99,2.11E+01
141,21,-1.29E+02,-1.30E+02,76.02,-1.35E+02,62.184,1.98E+01
144,21,-1.29E+02,-1.30E+02,83.776,-1.36E+02,139.654,9.04E+00
147,21,-1.32E+02,-1.33E+02,225.597,-1.39E+02,190.968,1.24E+01
150,21,-1.30E+02,-1.32E+02,195.795,-1.37E+02,243.691,9.10E+00
153,21,-1.36E+02,-1.45E+02,170.409,-1.37E+02,159.729,2.42E+01
156,21,-1.35E+02,-1.36E+02,170.952,-1.44E+02,292.161,1.03E+01
159,21,-1.34E+02,-1.38E+02,194.767,-1.37E+02,176.287,1.60E+01
162,21,-1.26E+02,-1.27E+02,205.119,-1.37E+02,230.913,1.86E+01
165,21,-1.33E+02,-1.34E+02,348.258,-1.48E+02,318.796,2.11E+01
168,21,-1.47E+02,-1.51E+02,91.753,-1.49E+02,67.91,1.38E+01
171,21,-1.27E+02,-1.28E+02,258.218,-1.34E+02,269.332,2.22E+01
174,21,-1.28E+02,-1.28E+02,351.267,-1.42E+02,49.294,1.57E+01
177,21,-1.19E+02,-1.19E+02,203.224,-1.29E+02,248.103,1.29E+01
180,21,-1.11E+02,-1.12E+02,224.544,-1.20E+02,224.544,4.00E+01
0,24,-6.46E+01,-6.54E+01,73.57,-7.24E+01,253.57,4.00E+01
3,24,-7.60E+01,-7.68E+01,59.136,-8.39E+01,239.47,4.00E+01
6,24,-8.32E+01,-8.39E+01,215.401,-9.11E+01,35.084,4.00E+01
9,24,-8.61E+01,-8.69E+01,96.909,-9.39E+01,277.329,4.00E+01
12,24,-8.87E+01,-8.95E+01,273.501,-9.65E+01,93.234,4.00E+01
15,24,-9.32E+01,-9.40E+01,126.167,-1.01E+02,305.086,4.00E+01
18,24,-9.63E+01,-9.71E+01,317.138,-1.04E+02,134.323,3.47E+01
21,24,-1.01E+02,-1.02E+02,168.604,-1.09E+02,343.826,3.03E+01
24,24,-1.04E+02,-1.05E+02,20.865,-1.13E+02,197.317,3.35E+01
27,24,-1.05E+02,-1.06E+02,244.338,-1.14E+02,66.196,3.90E+01
30,24,-1.05E+02,-1.06E+02,93.048,-1.13E+02,277.422,3.10E+01
33,24,-1.05E+02,-1.06E+02,293.903,-1.13E+02,114.204,4.00E+01
36,24,-1.07E+02,-1.08E+02,136.209,-1.15E+02,313.357,3.43E+01
39,24,-1.12E+02,-1.13E+02,353.853,-1.20E+02,161.849,2.27E+01
42,24,-1.13E+02,-1.13E+02,237.913,-1.22E+02,55.844,3.87E+01
45,24,-1.11E+02,-1.12E+02,98.372,-1.19E+02,284.37,2.82E+01
48,24,-1.13E+02,-1.14E+02,309.604,-1.20E+02,121.982,2.56E+01
51,24,-1.16E+02,-1.17E+02,202.693,-1.25E+02,1.25,1.80E+01
54,24,-1.15E+02,-1.15E+02,82.229,-1.23E+02,271.279,2.48E+01
57,24,-1.17E+02,-1.18E+02,304.524,-1.24E+02,113.795,2.22E+01
60,24,-1.17E+02,-1.18E+02,219.893,-1.27E+02,20.69,2.02E+01
63,24,-1.17E+02,-1.19E+02,94.083,-1.23E+02,278.09,3.02E+01
66,24,-1.21E+02,-1.22E+02,18.633,-1.32E+02,179.433,2.11E+01
69,24,-1.19E+02,-1.19E+02,246.703,-1.26E+02,68.377,3.93E+01
72,24,-1.20E+02,-1.21E+02,190.905,-1.29E+02,332.156,1.35E+01
75,24,-1.20E+02,-1.21E+02,74.065,-1.25E+02,255.394,3.96E+01
78,24,-1.19E+02,-1.19E+02,27.999,-1.29E+02,202.717,3.14E+01
81,24,-1.25E+02,-1.26E+02,320.878,-1.30E+02,90.902,7.71E+00
84,24,-1.22E+02,-1.23E+02,231.119,-1.27E+02,49.592,3.82E+01
87,24,-1.25E+02,-1.26E+02,199.212,-1.32E+02,29.773,2.26E+01
90,24,-1.35E+02,-1.35E+02,94.214,-1.51E+02,180.691,1.63E+01
93,24,-1.29E+02,-1.30E+02,47.742,-1.39E+02,184.845,1.34E+01
96,24,-1.32E+02,-1.33E+02,106.228,-1.41E+02,298.835,2.28E+01
99,24,-1.23E+02,-1.24E+02,152.228,-1.29E+02,311.458,1.63E+01
102,24,-1.20E+02,-1.21E+02,157.369,-1.27E+02,306.091,1.28E+01
105,24,-1.21E+02,-1.22E+02,176.413,-1.28E+02,318.652,1.18E+01
108,24,-1.19E+02,-1.20E+02,203.225,-1.26E+02,354.228,1.41E+01
111,24,-1.16E+02,-1.17E+02,196.47,-1.23E+02,353.402,1.54E+01
114,24,-1.17E+02,-1.18E+02,169.54,-1.24E+02,339.177,2.25E+01
117,24,-1.22E+02,-1.23E+02,128.669,-1.34E+02,359.059,1.43E+01
120,24,-1.26E+02,-1.32E+02,85.987,-1.27E+02,80.009,2.71E+01
123,24,-1.26E+02,-1.34E+02,162.855,-1.27E+02,59.164,7.46E+00
126,24,-1.33E+02,-1.34E+02,135.021,-1.42E+02,37.685,8.18E+00
129,24,-1.28E+02,-1.29E+02,302.505,-1.38E+02,212.123,9.35E+00
132,24,-1.22E+02,-1.23E+02,279.19,-1.31E+02,299.447,1.82E+01
135,24,-1.24E+02,-1.26E+02,299.384,-1.29E+02,292.999,2.53E+01
138,24,-1.28E+02,-1.28E+02,346.826,-1.47E+02,63.157,2.00E+01
141,24,-1.29E+02,-1.31E+02,75.951,-1.34E+02,62.187,1.92E+01
144,24,-1.29E+02,-1.30E+02,83.94,-1.35E+02,139.821,8.01E+00
147,24,-1.32E+02,-1.34E+02,225.53,-1.38E+02,191.039,1.15E+01
150,24,-1.30E+02,-1.32E+02,195.765,-1.36E+02,243.882,8.23E+00
153,24,-1.35E+02,-1.45E+02,169.749,-1.36E+02,160.3,2.58E+01
156,24,-1.35E+02,-1.36E+02,171.358,-1.43E+02,292.765,8.88E+00
159,24,-1.34E+02,-1.39E+02,195.051,-1.36E+02,176.215,1.62E+01
162,24,-1.26E+02,-1.27E+02,205.285,-1.36E+02,231.218,1.74E+01
165,24,-1.34E+02,-1.34E+02,347.928,-1.48E+02,317.453,1.98E+01
168,24,-1.47E+02,-1.52E+02,89.283,-1.49E+02,67.61,1.52E+01
171,24,-1.27E+02,-1.28E+02,259.316,-1.33E+02,270.276,2.16E+01
174,24,-1.28E+02,-1.29E+02,351.087,-1.41E+02,50.448,1.43E+01
177,24,-1.19E+02,-1.19E+02,203.15,-1.27E+02,247.861,1.18E+01
180,24,-1.11E+02,-1.12E+02,224.544,-1.19E+02,224.544,4.00E+01
0,27,-6.46E+01,-6.56E+01,73.57,-7.14E+01,253.57,4.00E+01
3,27,-7.60E+01,-7.70E+01,59.18,-8.30E+01,239.515,4.00E+01
6,27,-8.32E+01,-8.41E+01,215.323,-9.01E+01,35.005,4.00E+01
9,27,-8.61E+01,-8.71E+01,96.792,-9.30E+01,277.208,4.00E+01
12,27,-8.87E+01,-8.97E+01,273.621,-9.55E+01,93.352,4.00E+01
15,27,-9.31E+01,-9.42E+01,126.271,-9.99E+01,305.184,4.00E+01
18,27,-9.63E+01,-9.73E+01,317.044,-1.03E+02,134.229,3.40E+01
21,27,-1.01E+02,-1.02E+02,168.612,-1.08E+02,343.849,2.96E+01
24,27,-1.04E+02,-1.05E+02,20.764,-1.12E+02,197.236,3.27E+01
27,27,-1.05E+02,-1.06E+02,244.46,-1.13E+02,66.326,3.81E+01
30,27,-1.05E+02,-1.06E+02,93.148,-1.12E+02,277.512,3.03E+01
33,27,-1.05E+02,-1.06E+02,293.858,-1.12E+02,114.19,4.00E+01
36,27,-1.07E+02,-1.09E+02,136.194,-1.14E+02,313.341,3.36E+01
39,27,-1.12E+02,-1.13E+02,353.871,-1.19E+02,161.833,2.19E+01
42,27,-1.13E+02,-1.13E+02,237.889,-1.21E+02,55.881,3.81E+01
45,27,-1.11E+02,-1.12E+02,98.39,-1.18E+02,284.372,2.75E+01
48,27,-1.13E+02,-1.14E+02,309.606,-1.19E+02,121.972,2.50E+01
51,27,-1.16E+02,-1.17E+02,202.774,-1.24E+02,1.46,1.72E+01
54,27,-1.15E+02,-1.16E+02,82.231,-1.22E+02,271.243,2.41E+01
57,27,-1.17E+02,-1.19E+02,304.622,-1.23E+02,113.839,2.15E+01
60,27,-1.17E+02,-1.18E+02,219.95,-1.27E+02,20.768,1.93E+01
63,27,-1.17E+02,-1.19E+02,94.083,-1.22E+02,278.044,2.98E+01
66,27,-1.21E+02,-1.22E+02,18.582,-1.31E+02,179.347,2.01E+01
69,27,-1.19E+02,-1.20E+02,246.833,-1.25E+02,68.393,3.91E+01
72,27,-1.20E+02,-1.21E+02,190.951,-1.28E+02,332.484,1.26E+01
75,27,-1.20E+02,-1.21E+02,74.085,-1.24E+02,255.275,4.00E+01
78,27,-1.19E+02,-1.19E+02,27.921,-1.28E+02,202.599,3.04E+01
81,27,-1.24E+02,-1.26E+02,320.295,-1.29E+02,91.158,7.31E+00
84,27,-1.22E+02,-1.24E+02,231.111,-1.26E+02,49.551,3.76E+01
87,27,-1.25E+02,-1.26E+02,199.079,-1.31E+02,29.708,2.19E+01
90,27,-1.35E+02,-1.35E+02,93.82,-1.50E+02,178.966,1.54E+01
93,27,-1.29E+02,-1.30E+02,47.583,-1.38E+02,183.723,1.23E+01
96,27,-1.33E+02,-1.33E+02,106.207,-1.41E+02,300.341,2.10E+01
99,27,-1.23E+02,-1.24E+02,152.811,-1.28E+02,312.119,1.58E+01
102,27,-1.20E+02,-1.22E+02,157.93,-1.26E+02,306.567,1.22E+01
105,27,-1.21E+02,-1.22E+02,176.937,-1.28E+02,319.25,1.11E+01
108,27,-1.19E+02,-1.20E+02,203.433,-1.25E+02,354.713,1.35E+01
111,27,-1.16E+02,-1.18E+02,196.638,-1.22E+02,353.791,1.49E+01
114,27,-1.17E+02,-1.18E+02,169.726,-1.23E+02,339.581,2.21E+01
117,27,-1.22E+02,-1.23E+02,128.92,-1.33E+02,358.656,1.32E+01
120,27,-1.25E+02,-1.32E+02,86.25,-1.26E+02,80.158,2.75E+01
123,27,-1.25E+02,-1.34E+02,162.603,-1.26E+02,59.429,8.62E+00
126,27,-1.33E+02,-1.34E+02,135.299,-1.41E+02,38.36,6.86E+00
129,27,-1.28E+02,-1.29E+02,302.399,-1.37E+02,212.376,8.07E+00
132,27,-1.22E+02,-1.23E+02,279.327,-1.30E+02,299.168,1.76E+01
135,27,-1.24E+02,-1.27E+02,299.448,-1.28E+02,293.132,2.52E+01
138,27,-1.28E+02,-1.28E+02,346.812,-1.47E+02,62.351,1.89E+01
141,27,-1.29E+02,-1.31E+02,75.948,-1.33E+02,62.19,1.88E+01
144,27,-1.29E+02,-1.30E+02,83.696,-1.34E+02,139.636,7.16E+00
147,27,-1.32E+02,-1.34E+02,225.609,-1.37E+02,191.083,1.09E+01
150,27,-1.30E+02,-1.32E+02,195.718,-1.35E+02,243.691,7.68E+00
153,27,-1.34E+02,-1.45E+02,169.659,-1.35E+02,160.279,2.70E+01
156,27,-1.36E+02,-1.37E+02,172.022,-1.42E+02,293.804,7.60E+00
159,27,-1.33E+02,-1.39E+02,194.614,-1.35E+02,175.974,1.68E+01
162,27,-1.26E+02,-1.27E+02,205.222,-1.35E+02,230.956,1.65E+01
165,27,-1.34E+02,-1.34E+02,347.636,-1.47E+02,316.768,1.88E+01
168,27,-1.47E+02,-1.53E+02,76.177,-1.48E+02,64.445,2.13E+01
171,27,-1.27E+02,-1.28E+02,260.021,-1.32E+02,270.947,2.11E+01
174,27,-1.29E+02,-1.29E+02,350.885,-1.41E+02,51.948,1.29E+01
177,27,-1.19E+02,-1.20E+02,203.08,-1.26E+02,247.625,1.09E+01
180,27,-1.11E+02,-1.12E+02,224.544,-1.18E+02,224.544,4.00E+01
0,30,-6.46E+01,-6.58E+01,73.57,-7.06E+01,253.57,4.00E+01
3,30,-7.60E+01,-7.72E+01,59.221,-8.22E+01,239.557,4.00E+01
6,30,-8.32E+01,-8.44E+01,215.234,-8.93E+01,34.915,4.00E+01
9,30,-8.61E+01,-8.74E+01,96.761,-9.22E+01,277.173,4.00E+01
12,30,-8.87E+01,-9.00E+01,273.77,-9.47E+01,93.498,4.00E+01
15,30,-9.31E+01,-9.44E+01,126.246,-9.90E+01,305.156,4.00E+01
18,30,-9.63E+01,-9.76E+01,316.981,-1.02E+02,134.165,3.34E+01
21,30,-1.01E+02,-1.02E+02,168.651,-1.07E+02,343.915,2.90E+01
24,30,-1.04E+02,-1.05E+02,20.827,-1.11E+02,197.31,3.21E+01
27,30,-1.05E+02,-1.06E+02,244.62,-1.12E+02,66.503,3.74E+01
30,30,-1.05E+02,-1.06E+02,93.077,-1.11E+02,277.463,2.97E+01
33,30,-1.05E+02,-1.06E+02,293.865,-1.11E+02,114.194,4.00E+01
36,30,-1.07E+02,-1.09E+02,136.209,-1.13E+02,313.338,3.30E+01
39,30,-1.12E+02,-1.13E+02,353.903,-1.19E+02,161.858,2.12E+01
42,30,-1.13E+02,-1.14E+02,237.97,-1.20E+02,56.026,3.76E+01
45,30,-1.11E+02,-1.12E+02,98.484,-1.17E+02,284.413,2.69E+01
48,30,-1.13E+02,-1.15E+02,309.551,-1.19E+02,121.949,2.45E+01
51,30,-1.17E+02,-1.18E+02,202.857,-1.23E+02,1.541,1.65E+01
54,30,-1.15E+02,-1.16E+02,82.219,-1.21E+02,271.171,2.36E+01
57,30,-1.17E+02,-1.19E+02,304.496,-1.22E+02,113.742,2.11E+01
60,30,-1.17E+02,-1.18E+02,219.954,-1.26E+02,20.764,1.85E+01
63,30,-1.17E+02,-1.19E+02,94.125,-1.21E+02,278.053,2.96E+01
66,30,-1.21E+02,-1.22E+02,18.483,-1.30E+02,179.773,1.94E+01
