Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
51,195,6.29E+01,6.25E+01,243.37,5.26E+01,51.895,2.47E+01
54,195,5.94E+01,5.91E+01,84.198,4.81E+01,239.897,1.92E+01
57,195,5.73E+01,5.71E+01,304.668,4.21E+01,115.244,3.10E+01
60,195,5.91E+01,5.88E+01,158.783,4.77E+01,348.12,2.76E+01
63,195,6.04E+01,5.99E+01,354.551,5.09E+01,174.307,4.00E+01
66,195,5.97E+01,5.91E+01,188.084,5.08E+01,355.184,2.25E+01
69,195,5.74E+01,5.70E+01,30.946,4.73E+01,183.443,1.72E+01
72,195,5.61E+01,5.59E+01,247.213,4.24E+01,60.332,3.23E+01
75,195,5.71E+01,5.65E+01,97.853,4.77E+01,286.895,2.60E+01
78,195,5.73E+01,5.64E+01,299.843,4.98E+01,114.449,2.89E+01
81,195,5.57E+01,5.51E+01,145.083,4.74E+01,301.506,1.68E+01
84,195,5.41E+01,5.39E+01,356.17,4.12E+01,173.36,3.93E+01
87,195,5.37E+01,5.29E+01,203.792,4.60E+01,49.51,1.55E+01
90,195,5.25E+01,5.11E+01,51.617,4.69E+01,234.558,3.28E+01
93,195,5.07E+01,5.03E+01,260.781,3.98E+01,58.257,1.95E+01
96,195,5.00E+01,4.99E+01,95.659,3.60E+01,0.103,1.39E+01
99,195,4.79E+01,4.71E+01,288.98,4.02E+01,163.675,9.35E+00
102,195,4.67E+01,4.58E+01,154.667,3.96E+01,282.944,9.15E+00
105,195,4.90E+01,4.87E+01,353.946,3.71E+01,69.284,1.20E+01
108,195,4.65E+01,4.61E+01,171.104,3.62E+01,20.28,1.69E+01
111,195,4.44E+01,3.75E+01,51.73,4.35E+01,200.024,1.31E+01
114,195,4.64E+01,4.62E+01,250.36,3.45E+01,28.489,1.55E+01
117,195,4.75E+01,4.69E+01,48.308,3.83E+01,324.557,8.72E+00
120,195,4.16E+01,3.93E+01,301.551,3.77E+01,94.175,1.24E+01
123,195,4.88E+01,4.86E+01,152.299,3.50E+01,213.312,1.49E+01
126,195,4.22E+01,4.04E+01,291.903,3.75E+01,170.618,5.88E+00
129,195,4.17E+01,3.69E+01,264.772,4.00E+01,340.816,3.75E+00
132,195,4.79E+01,4.78E+01,5.902,3.09E+01,304.254,1.80E+01
135,195,3.81E+01,3.29E+01,194.072,3.65E+01,64.248,7.64E+00
138,195,4.75E+01,4.72E+01,122.357,3.55E+01,188.495,1.26E+01
141,195,4.45E+01,4.32E+01,200.803,3.88E+01,138.028,6.28E+00
144,195,4.11E+01,4.01E+01,169.435,3.42E+01,285.491,7.39E+00
147,195,4.74E+01,4.74E+01,311.553,2.83E+01,258.259,2.11E+01
150,195,4.35E+01,4.22E+01,294.037,3.76E+01,330.931,1.10E+01
153,195,4.55E+01,4.53E+01,352.401,3.23E+01,303.695,1.57E+01
156,195,3.33E+01,2.56E+01,308.208,3.24E+01,66.57,8.37E+00
159,195,4.44E+01,4.44E+01,100.139,1.35E+01,200.622,3.10E+01
162,195,4.04E+01,3.77E+01,127.765,3.72E+01,114.462,1.87E+01
165,195,4.87E+01,4.87E+01,126.062,2.82E+01,142.622,3.15E+01
168,195,4.05E+01,3.82E+01,90.657,3.66E+01,110.671,1.52E+01
171,195,5.05E+01,5.04E+01,125.768,3.55E+01,127.651,4.00E+01
174,195,4.51E+01,4.48E+01,149.817,3.24E+01,171.368,2.15E+01
177,195,4.89E+01,4.78E+01,198.317,4.26E+01,125.894,5.89E+00
180,195,6.00E+01,5.97E+01,151.973,4.83E+01,151.973,4.00E+01
0,198,1.08E+02,1.07E+02,242.883,9.74E+01,62.883,4.00E+01
3,198,9.12E+01,9.08E+01,226.548,8.09E+01,48.123,4.00E+01
6,198,9.43E+01,9.38E+01,35.82,8.40E+01,216.154,4.00E+01
9,198,9.17E+01,9.13E+01,247.234,8.15E+01,67.098,4.00E+01
12,198,8.69E+01,8.65E+01,96.322,7.67E+01,275.217,4.00E+01
15,198,8.13E+01,8.09E+01,311.46,7.09E+01,129.138,3.87E+01
18,198,7.71E+01,7.68E+01,177.68,6.63E+01,357.074,4.00E+01
21,198,7.61E+01,7.57E+01,39.932,6.55E+01,222.6,3.77E+01
24,198,7.61E+01,7.57E+01,244.966,6.58E+01,67.313,3.84E+01
27,198,7.52E+01,7.47E+01,80.729,6.51E+01,261.172,4.00E+01
30,198,7.31E+01,7.27E+01,272.622,6.32E+01,90.209,3.79E+01
33,198,6.99E+01,6.94E+01,106.385,5.99E+01,279.484,2.88E+01
36,198,6.53E+01,6.49E+01,311.526,5.44E+01,118.468,2.41E+01
39,198,6.24E+01,6.21E+01,177.707,4.97E+01,357.021,4.00E+01
42,198,6.39E+01,6.35E+01,33.072,5.33E+01,220.807,2.84E+01
45,198,6.51E+01,6.45E+01,226.4,5.56E+01,49.516,3.53E+01
48,198,6.49E+01,6.43E+01,54.375,5.59E+01,231.198,3.47E+01
51,198,6.29E+01,6.23E+01,243.896,5.41E+01,52.038,2.31E+01
54,198,5.95E+01,5.90E+01,84.412,4.97E+01,240.313,1.79E+01
57,198,5.72E+01,5.70E+01,305.968,4.36E+01,117.112,3.00E+01
60,198,5.91E+01,5.87E+01,158.865,4.92E+01,348.211,2.62E+01
63,198,6.05E+01,5.98E+01,354.894,5.24E+01,174.418,4.00E+01
66,198,5.98E+01,5.90E+01,188.47,5.23E+01,355.478,2.13E+01
69,198,5.75E+01,5.69E+01,31.241,4.88E+01,183.801,1.58E+01
72,198,5.60E+01,5.57E+01,247.745,4.38E+01,60.922,3.09E+01
75,198,5.72E+01,5.64E+01,98.286,4.93E+01,287.233,2.48E+01
78,198,5.75E+01,5.63E+01,300.078,5.13E+01,114.507,2.76E+01
81,198,5.59E+01,5.49E+01,145.465,4.89E+01,301.914,1.57E+01
84,198,5.41E+01,5.37E+01,356.631,4.28E+01,173.439,3.67E+01
87,198,5.39E+01,5.28E+01,204.295,4.76E+01,49.747,1.45E+01
90,198,5.29E+01,5.10E+01,52.306,4.84E+01,235.034,3.29E+01
93,198,5.07E+01,5.02E+01,261.586,4.13E+01,59.053,1.81E+01
96,198,4.99E+01,4.97E+01,96.412,3.76E+01,0.406,1.21E+01
99,198,4.80E+01,4.68E+01,289.563,4.17E+01,164.397,7.88E+00
102,198,4.69E+01,4.55E+01,155.052,4.11E+01,283.457,7.92E+00
105,198,4.90E+01,4.86E+01,354.031,3.86E+01,68.303,1.04E+01
108,198,4.66E+01,4.60E+01,172.083,3.78E+01,21.056,1.55E+01
111,198,4.56E+01,3.71E+01,54.261,4.49E+01,200.446,1.39E+01
114,198,4.64E+01,4.59E+01,250.021,3.58E+01,27.749,1.40E+01
117,198,4.77E+01,4.69E+01,48.619,3.98E+01,324.408,7.18E+00
120,198,4.23E+01,3.93E+01,304.617,3.92E+01,93.938,1.12E+01
123,198,4.86E+01,4.83E+01,151.896,3.66E+01,214.557,1.29E+01
126,198,4.27E+01,4.03E+01,294.987,3.90E+01,171.351,5.60E+00
129,198,4.28E+01,3.64E+01,268.431,4.16E+01,341.388,5.92E+00
132,198,4.76E+01,4.75E+01,6.838,3.23E+01,304.031,1.62E+01
135,198,3.92E+01,3.33E+01,201.717,3.79E+01,63.768,9.82E+00
138,198,4.74E+01,4.70E+01,121.466,3.68E+01,189.377,1.10E+01
141,198,4.49E+01,4.30E+01,199.852,4.05E+01,138.427,5.23E+00
144,198,4.13E+01,3.99E+01,170.1,3.57E+01,286.633,6.04E+00
147,198,4.73E+01,4.72E+01,312.342,2.98E+01,260.842,1.97E+01
150,198,4.38E+01,4.20E+01,293.83,3.90E+01,330.512,1.02E+01
153,198,4.56E+01,4.53E+01,352.804,3.39E+01,305.453,1.44E+01
156,198,3.41E+01,2.10E+01,285.792,3.39E+01,70.284,1.79E+01
159,198,4.42E+01,4.42E+01,100.35,1.57E+01,206.774,2.88E+01
162,198,4.14E+01,3.80E+01,126.94,3.88E+01,113.957,1.89E+01
165,198,4.86E+01,4.85E+01,126.475,2.97E+01,144.877,2.90E+01
168,198,4.09E+01,3.77E+01,82.912,3.80E+01,108.835,1.28E+01
171,198,5.06E+01,5.04E+01,126.023,3.72E+01,128.053,4.00E+01
174,198,4.52E+01,4.48E+01,149.597,3.41E+01,170.894,2.02E+01
177,198,4.94E+01,4.78E+01,197.773,4.42E+01,126.191,4.59E+00
180,198,6.00E+01,5.96E+01,151.973,4.98E+01,151.973,4.00E+01
0,201,1.08E+02,1.07E+02,242.883,9.87E+01,62.883,4.00E+01
3,201,9.12E+01,9.06E+01,226.983,8.22E+01,48.572,4.00E+01
6,201,9.43E+01,9.37E+01,35.404,8.53E+01,215.733,4.00E+01
9,201,9.17E+01,9.11E+01,246.305,8.28E+01,66.174,4.00E+01
12,201,8.69E+01,8.63E+01,95.891,7.79E+01,274.782,4.00E+01
15,201,8.14E+01,8.08E+01,311.363,7.22E+01,129.053,3.76E+01
18,201,7.71E+01,7.66E+01,177.591,6.76E+01,357.016,4.00E+01
21,201,7.62E+01,7.57E+01,39.721,6.69E+01,222.389,3.65E+01
24,201,7.61E+01,7.55E+01,244.784,6.71E+01,67.097,3.74E+01
27,201,7.51E+01,7.45E+01,80.546,6.64E+01,261.004,4.00E+01
30,201,7.32E+01,7.25E+01,272.428,6.46E+01,90.064,3.70E+01
33,201,6.99E+01,6.93E+01,106.293,6.12E+01,279.439,2.78E+01
36,201,6.54E+01,6.49E+01,310.534,5.58E+01,117.857,2.32E+01
39,201,6.26E+01,6.23E+01,176.394,5.13E+01,355.603,4.00E+01
42,201,6.41E+01,6.36E+01,32.37,5.48E+01,220.068,2.73E+01
45,201,6.53E+01,6.46E+01,227.793,5.71E+01,50.506,3.54E+01
48,201,6.49E+01,6.41E+01,55.015,5.72E+01,231.593,3.30E+01
51,201,6.30E+01,6.22E+01,244.528,5.54E+01,52.416,2.19E+01
54,201,5.95E+01,5.88E+01,84.833,5.09E+01,240.74,1.68E+01
57,201,5.71E+01,5.68E+01,306.559,4.48E+01,117.689,2.88E+01
60,201,5.91E+01,5.85E+01,159.338,5.05E+01,348.187,2.55E+01
63,201,6.06E+01,5.96E+01,355.273,5.37E+01,174.823,4.00E+01
66,201,6.00E+01,5.88E+01,188.886,5.36E+01,355.732,2.03E+01
69,201,5.76E+01,5.67E+01,31.798,5.01E+01,184.256,1.48E+01
72,201,5.59E+01,5.56E+01,248.013,4.52E+01,60.637,2.90E+01
75,201,5.73E+01,5.63E+01,98.749,5.06E+01,287.663,2.40E+01
78,201,5.78E+01,5.62E+01,300.436,5.27E+01,114.624,2.66E+01
81,201,5.61E+01,5.48E+01,145.86,5.02E+01,302.206,1.48E+01
84,201,5.41E+01,5.36E+01,357.191,4.42E+01,174.543,3.71E+01
87,201,5.42E+01,5.26E+01,204.949,4.89E+01,49.978,1.39E+01
90,201,5.33E+01,5.09E+01,53.064,4.97E+01,235.604,3.32E+01
93,201,5.07E+01,5.00E+01,262.262,4.25E+01,59.814,1.71E+01
96,201,4.98E+01,4.95E+01,96.851,3.91E+01,0.828,1.05E+01
99,201,4.82E+01,4.66E+01,289.943,4.30E+01,164.971,6.87E+00
102,201,4.71E+01,4.54E+01,155.591,4.23E+01,283.414,7.04E+00
105,201,4.90E+01,4.84E+01,354.984,3.99E+01,68.924,8.97E+00
108,201,4.65E+01,4.57E+01,172.787,3.90E+01,21.608,1.44E+01
111,201,4.66E+01,3.68E+01,54.885,4.62E+01,200.265,1.50E+01
114,201,4.64E+01,4.59E+01,250.5,3.72E+01,27.483,1.26E+01
117,201,4.78E+01,4.67E+01,48.782,4.11E+01,324.488,5.63E+00
120,201,4.29E+01,3.92E+01,303.701,4.05E+01,93.932,1.16E+01
123,201,4.86E+01,4.83E+01,152.819,3.79E+01,215.795,1.16E+01
126,201,4.33E+01,4.03E+01,293.618,4.03E+01,172.175,5.03E+00
129,201,4.39E+01,3.68E+01,271.012,4.30E+01,342.136,6.99E+00
132,201,4.76E+01,4.74E+01,7.819,3.37E+01,305.48,1.48E+01
135,201,4.02E+01,3.35E+01,199.395,3.92E+01,64.969,9.84E+00
138,201,4.73E+01,4.67E+01,121.608,3.79E+01,189.502,9.65E+00
141,201,4.53E+01,4.27E+01,198.592,4.18E+01,138.644,4.87E+00
144,201,4.16E+01,3.98E+01,169.449,3.68E+01,287.145,5.40E+00
147,201,4.70E+01,4.68E+01,311.9,3.10E+01,259.307,1.79E+01
150,201,4.41E+01,4.19E+01,293.23,4.02E+01,329.871,9.80E+00
153,201,4.54E+01,4.49E+01,353.118,3.49E+01,305.422,1.31E+01
156,201,3.52E+01,2.12E+01,270.206,3.50E+01,71.016,2.38E+01
159,201,4.40E+01,4.40E+01,100.431,1.73E+01,211.724,2.73E+01
162,201,4.22E+01,3.78E+01,124.302,4.02E+01,113.07,2.05E+01
165,201,4.83E+01,4.82E+01,126.481,3.05E+01,146.63,2.71E+01
168,201,4.15E+01,3.76E+01,79.541,3.92E+01,107.9,1.21E+01
171,201,5.06E+01,5.03E+01,126.285,3.86E+01,128.512,4.00E+01
174,201,4.53E+01,4.48E+01,149.501,3.55E+01,170.472,1.91E+01
177,201,4.98E+01,4.77E+01,197.209,4.56E+01,126.503,3.71E+00
180,201,6.00E+01,5.94E+01,151.973,5.11E+01,151.973,4.00E+01
0,204,1.08E+02,1.07E+02,242.883,9.98E+01,62.883,4.00E+01
3,204,9.12E+01,9.04E+01,227.432,8.32E+01,49.034,3.98E+01
6,204,9.43E+01,9.36E+01,34.916,8.65E+01,215.239,4.00E+01
9,204,9.17E+01,9.09E+01,245.581,8.39E+01,65.454,4.00E+01
12,204,8.69E+01,8.61E+01,95.904,7.90E+01,274.797,4.00E+01
15,204,8.14E+01,8.07E+01,311.287,7.34E+01,128.981,3.67E+01
18,204,7.71E+01,7.64E+01,177.748,6.86E+01,357.19,4.00E+01
21,204,7.62E+01,7.55E+01,39.871,6.80E+01,222.525,3.56E+01
24,204,7.61E+01,7.53E+01,245.034,6.82E+01,67.324,3.66E+01
27,204,7.52E+01,7.43E+01,80.358,6.75E+01,260.834,4.00E+01
30,204,7.32E+01,7.23E+01,272.47,6.57E+01,90.073,3.60E+01
33,204,6.99E+01,6.91E+01,105.956,6.23E+01,279.157,2.69E+01
36,204,6.54E+01,6.47E+01,310.036,5.70E+01,117.573,2.24E+01
39,204,6.25E+01,6.20E+01,175.278,5.24E+01,354.341,4.00E+01
42,204,6.42E+01,6.35E+01,30.967,5.59E+01,219.001,2.60E+01
45,204,6.55E+01,6.46E+01,227.276,5.83E+01,50.103,3.43E+01
48,204,6.51E+01,6.41E+01,56.043,5.84E+01,232.196,3.12E+01
51,204,6.31E+01,6.20E+01,245.083,5.66E+01,52.834,2.10E+01
54,204,5.95E+01,5.86E+01,85.964,5.20E+01,241.253,1.57E+01
57,204,5.71E+01,5.67E+01,306.807,4.61E+01,118.122,2.78E+01
60,204,5.92E+01,5.84E+01,159.963,5.17E+01,348.748,2.47E+01
63,204,6.07E+01,5.94E+01,355.66,5.48E+01,174.99,4.00E+01
66,204,6.01E+01,5.87E+01,189.208,5.47E+01,355.93,1.96E+01
69,204,5.76E+01,5.65E+01,32.155,5.12E+01,184.473,1.39E+01
72,204,5.59E+01,5.54E+01,248.514,4.64E+01,61.679,2.85E+01
75,204,5.75E+01,5.61E+01,99.027,5.17E+01,287.768,2.34E+01
78,204,5.80E+01,5.60E+01,301.008,5.38E+01,115.221,2.62E+01
81,204,5.63E+01,5.46E+01,146.497,5.13E+01,302.749,1.42E+01
84,204,5.40E+01,5.34E+01,357.845,4.52E+01,175.732,3.81E+01
87,204,5.44E+01,5.24E+01,205.567,5.01E+01,50.46,1.35E+01
90,204,5.37E+01,5.07E+01,53.696,5.08E+01,235.971,3.40E+01
93,204,5.08E+01,4.98E+01,262.717,4.35E+01,60.11,1.63E+01
96,204,4.98E+01,4.93E+01,97.254,4.02E+01,1.651,9.15E+00
99,204,4.84E+01,4.65E+01,290.758,4.41E+01,165.167,6.33E+00
102,204,4.75E+01,4.53E+01,156.703,4.35E+01,283.263,6.26E+00
105,204,4.89E+01,4.82E+01,355.51,4.09E+01,69.38,7.76E+00
108,204,4.66E+01,4.55E+01,172.887,4.01E+01,21.632,1.35E+01
111,204,4.77E+01,3.69E+01,55.628,4.73E+01,200.403,1.58E+01
114,204,4.64E+01,4.57E+01,251.035,3.83E+01,29.133,1.18E+01
117,204,4.79E+01,4.65E+01,49.487,4.22E+01,325.113,4.33E+00
120,204,4.36E+01,3.89E+01,304.413,4.17E+01,94.463,1.20E+01
123,204,4.86E+01,4.81E+01,152.939,3.88E+01,215.988,1.06E+01
126,204,4.37E+01,3.97E+01,292.455,4.15E+01,171.976,5.22E+00
129,204,4.48E+01,3.71E+01,268.021,4.40E+01,342.16,7.34E+00
132,204,4.75E+01,4.73E+01,7.943,3.51E+01,305.68,1.34E+01
135,204,4.10E+01,3.30E+01,197.776,4.03E+01,65.842,1.07E+01
138,204,4.73E+01,4.66E+01,122.581,3.91E+01,189.655,8.50E+00
141,204,4.56E+01,4.24E+01,199.23,4.28E+01,138.872,4.73E+00
144,204,4.19E+01,3.98E+01,169.444,3.78E+01,286.66,4.78E+00
147,204,4.68E+01,4.67E+01,311.517,3.23E+01,259.049,1.65E+01
150,204,4.45E+01,4.18E+01,293.086,4.13E+01,329.552,9.66E+00
153,204,4.53E+01,4.47E+01,352.949,3.59E+01,305.667,1.20E+01
156,204,3.62E+01,2.40E+01,281.122,3.59E+01,68.883,1.78E+01
159,204,4.38E+01,4.38E+01,100.072,1.79E+01,216.484,2.69E+01
162,204,4.27E+01,3.72E+01,119.945,4.13E+01,111.873,2.40E+01
165,204,4.80E+01,4.79E+01,126.692,3.12E+01,148.435,2.55E+01
168,204,4.23E+01,3.77E+01,80.388,4.04E+01,107.844,1.27E+01
171,204,5.05E+01,5.01E+01,126.554,3.99E+01,129.037,3.83E+01
174,204,4.55E+01,4.48E+01,149.549,3.69E+01,170.132,1.82E+01
177,204,5.02E+01,4.77E+01,196.652,4.67E+01,126.817,3.27E+00
180,204,6.00E+01,5.93E+01,151.973,5.22E+01,151.973,4.00E+01
0,207,1.08E+02,1.07E+02,242.883,1.01E+02,62.883,4.00E+01
3,207,9.11E+01,9.02E+01,227.876,8.42E+01,49.491,3.90E+01
6,207,9.44E+01,9.34E+01,34.378,8.75E+01,214.695,4.00E+01
9,207,9.17E+01,9.07E+01,245.145,8.49E+01,65.022,4.00E+01
12,207,8.69E+01,8.59E+01,96.176,8.00E+01,275.073,4.00E+01
15,207,8.14E+01,8.04E+01,311.118,7.43E+01,128.793,3.59E+01
18,207,7.70E+01,7.61E+01,178.03,6.95E+01,357.473,4.00E+01
21,207,7.62E+01,7.53E+01,40.261,6.90E+01,222.914,3.48E+01
24,207,7.61E+01,7.51E+01,245.173,6.92E+01,67.483,3.58E+01
27,207,7.52E+01,7.41E+01,80.171,6.85E+01,260.66,4.00E+01
30,207,7.32E+01,7.21E+01,272.307,6.66E+01,89.898,3.52E+01
33,207,6.99E+01,6.88E+01,105.664,6.33E+01,278.926,2.63E+01
36,207,6.54E+01,6.45E+01,309.917,5.80E+01,117.45,2.15E+01
39,207,6.23E+01,6.18E+01,174.728,5.33E+01,353.809,4.00E+01
42,207,6.41E+01,6.32E+01,30.441,5.68E+01,218.651,2.51E+01
45,207,6.56E+01,6.44E+01,225.998,5.92E+01,49.184,3.26E+01
48,207,6.53E+01,6.40E+01,55.592,5.95E+01,231.994,3.12E+01
51,207,6.33E+01,6.19E+01,245.584,5.76E+01,53.18,2.04E+01
54,207,5.96E+01,5.85E+01,86.377,5.30E+01,241.795,1.50E+01
57,207,5.71E+01,5.66E+01,307.863,4.72E+01,119.852,2.75E+01
60,207,5.93E+01,5.82E+01,160.002,5.27E+01,348.797,2.40E+01
63,207,6.09E+01,5.93E+01,355.944,5.58E+01,174.991,4.00E+01
66,207,6.03E+01,5.85E+01,189.552,5.57E+01,356.17,1.91E+01
69,207,5.78E+01,5.64E+01,32.578,5.22E+01,184.964,1.33E+01
72,207,5.59E+01,5.53E+01,249.155,4.74E+01,62.621,2.80E+01
75,207,5.76E+01,5.60E+01,99.485,5.27E+01,287.973,2.32E+01
78,207,5.83E+01,5.58E+01,301.346,5.47E+01,115.537,2.60E+01
81,207,5.65E+01,5.44E+01,146.924,5.22E+01,303.212,1.39E+01
84,207,5.40E+01,5.32E+01,358.206,4.62E+01,175.813,3.62E+01
87,207,5.47E+01,5.22E+01,205.859,5.10E+01,50.823,1.32E+01
90,207,5.42E+01,5.05E+01,54.071,5.17E+01,235.989,3.56E+01
93,207,5.08E+01,4.97E+01,263.094,4.44E+01,59.932,1.54E+01
96,207,4.98E+01,4.91E+01,97.669,4.11E+01,1.549,8.08E+00
99,207,4.87E+01,4.63E+01,291.351,4.51E+01,164.592,6.14E+00
102,207,4.78E+01,4.51E+01,157.147,4.45E+01,283.794,6.01E+00
105,207,4.90E+01,4.80E+01,355.892,4.19E+01,70.014,6.71E+00
108,207,4.67E+01,4.53E+01,173.939,4.13E+01,22.443,1.29E+01
111,207,4.86E+01,3.68E+01,57.694,4.83E+01,201.263,1.64E+01
114,207,4.64E+01,4.55E+01,251.723,3.91E+01,29.732,1.11E+01
117,207,4.80E+01,4.63E+01,49.734,4.33E+01,325.164,3.12E+00
120,207,4.42E+01,3.90E+01,306.822,4.26E+01,95.031,1.18E+01
123,207,4.83E+01,4.77E+01,152.966,3.95E+01,216.807,9.40E+00
126,207,4.42E+01,3.93E+01,296.081,4.25E+01,172.126,6.42E+00
129,207,4.54E+01,3.69E+01,266.459,4.48E+01,342.126,8.28E+00
132,207,4.75E+01,4.71E+01,7.515,3.63E+01,306.582,1.22E+01
135,207,4.18E+01,3.26E+01,197.562,4.13E+01,66.148,1.17E+01
138,207,4.73E+01,4.64E+01,123.427,4.00E+01,190.185,7.45E+00
141,207,4.60E+01,4.21E+01,199.654,4.37E+01,139.051,4.97E+00
144,207,4.22E+01,3.96E+01,169.887,3.87E+01,286.136,4.24E+00
147,207,4.67E+01,4.65E+01,311.548,3.33E+01,259.803,1.55E+01
150,207,4.50E+01,4.16E+01,293.695,4.23E+01,329.873,9.75E+00
153,207,4.54E+01,4.47E+01,352.728,3.71E+01,306.549,1.12E+01
156,207,3.71E+01,2.54E+01,286.399,3.68E+01,67.177,1.58E+01
159,207,4.36E+01,4.36E+01,99.429,1.79E+01,221.352,2.72E+01
162,207,4.32E+01,3.65E+01,116.221,4.22E+01,111.15,2.88E+01
165,207,4.78E+01,4.77E+01,127.469,3.23E+01,150.183,2.39E+01
168,207,4.31E+01,3.79E+01,83.349,4.15E+01,108.274,1.39E+01
171,207,5.05E+01,4.99E+01,126.835,4.09E+01,129.634,3.63E+01
174,207,4.56E+01,4.48E+01,149.729,3.81E+01,169.885,1.75E+01
177,207,5.07E+01,4.76E+01,196.125,4.77E+01,127.117,3.26E+00
180,207,6.00E+01,5.90E+01,151.973,5.32E+01,151.973,4.00E+01
0,210,1.08E+02,1.06E+02,242.883,1.02E+02,62.883,4.00E+01
3,210,9.11E+01,8.99E+01,228.293,8.50E+01,49.921,3.83E+01
6,210,9.45E+01,9.32E+01,33.821,8.84E+01,214.132,4.00E+01
9,210,9.17E+01,9.05E+01,245.03,8.57E+01,64.909,4.00E+01
12,210,8.70E+01,8.57E+01,96.453,8.09E+01,275.355,4.00E+01
15,210,8.13E+01,8.01E+01,310.865,7.51E+01,128.501,3.51E+01
18,210,7.69E+01,7.59E+01,178.259,7.04E+01,357.688,4.00E+01
21,210,7.61E+01,7.50E+01,40.557,6.98E+01,223.238,3.41E+01
24,210,7.61E+01,7.48E+01,244.996,7.00E+01,67.359,3.50E+01
27,210,7.52E+01,7.39E+01,80.12,6.93E+01,260.605,4.00E+01
30,210,7.32E+01,7.18E+01,272.065,6.74E+01,89.674,3.47E+01
33,210,6.99E+01,6.86E+01,105.708,6.41E+01,278.946,2.57E+01
36,210,6.53E+01,6.42E+01,309.825,5.88E+01,117.277,2.08E+01
39,210,6.22E+01,6.15E+01,174.652,5.41E+01,353.824,4.00E+01
42,210,6.40E+01,6.29E+01,30.346,5.76E+01,218.516,2.45E+01
45,210,6.55E+01,6.41E+01,225.77,6.00E+01,49.066,3.17E+01
48,210,6.54E+01,6.38E+01,54.511,6.03E+01,231.285,3.17E+01
51,210,6.35E+01,6.18E+01,245.092,5.85E+01,53.014,2.01E+01
54,210,5.98E+01,5.84E+01,86.187,5.39E+01,242.073,1.46E+01
57,210,5.71E+01,5.65E+01,307.578,4.81E+01,119.554,2.67E+01
60,210,5.94E+01,5.81E+01,160.012,5.36E+01,348.499,2.37E+01
63,210,6.11E+01,5.91E+01,355.983,5.67E+01,175.142,4.00E+01
66,210,6.05E+01,5.83E+01,189.726,5.66E+01,356.252,1.87E+01
69,210,5.79E+01,5.62E+01,32.937,5.30E+01,185.462,1.29E+01
72,210,5.59E+01,5.51E+01,249.112,4.83E+01,62.356,2.70E+01
75,210,5.78E+01,5.58E+01,99.586,5.35E+01,288.127,2.28E+01
78,210,5.86E+01,5.56E+01,301.376,5.56E+01,115.494,2.58E+01
81,210,5.67E+01,5.42E+01,146.905,5.31E+01,303.008,1.36E+01
84,210,5.40E+01,5.31E+01,358.21,4.71E+01,175.745,3.53E+01
87,210,5.50E+01,5.21E+01,205.85,5.19E+01,50.564,1.32E+01
90,210,5.46E+01,5.04E+01,54.045,5.26E+01,235.765,3.68E+01
93,210,5.09E+01,4.95E+01,263.124,4.54E+01,60.39,1.50E+01
96,210,4.98E+01,4.90E+01,97.908,4.20E+01,0.443,7.04E+00
99,210,4.91E+01,4.61E+01,291.844,4.61E+01,164.472,6.12E+00
102,210,4.82E+01,4.50E+01,157.709,4.53E+01,284.812,6.08E+00
105,210,4.90E+01,4.78E+01,356.816,4.25E+01,70.906,5.91E+00
108,210,4.68E+01,4.50E+01,175.084,4.21E+01,23.658,1.24E+01
111,210,4.93E+01,3.67E+01,58.284,4.90E+01,201.763,1.72E+01
114,210,4.64E+01,4.53E+01,251.831,3.98E+01,30.624,1.05E+01
117,210,4.82E+01,4.60E+01,50.215,4.42E+01,325.685,1.97E+00
120,210,4.47E+01,3.86E+01,306.446,4.34E+01,95.286,1.26E+01
123,210,4.83E+01,4.75E+01,154.144,4.04E+01,216.654,8.58E+00
126,210,4.47E+01,3.91E+01,296.01,4.33E+01,172.796,6.95E+00
129,210,4.61E+01,3.65E+01,266.918,4.56E+01,342.368,9.49E+00
132,210,4.73E+01,4.69E+01,7.984,3.71E+01,308.023,1.13E+01
135,210,4.25E+01,3.22E+01,199.218,4.21E+01,66.049,1.30E+01
138,210,4.72E+01,4.61E+01,123.565,4.09E+01,190.377,6.47E+00
141,210,4.64E+01,4.17E+01,199.334,4.46E+01,138.746,5.52E+00
144,210,4.25E+01,3.94E+01,170.092,3.95E+01,286.054,4.08E+00
147,210,4.65E+01,4.63E+01,311.56,3.41E+01,259.032,1.44E+01
150,210,4.54E+01,4.13E+01,294.386,4.32E+01,330.393,1.00E+01
153,210,4.53E+01,4.44E+01,353.178,3.79E+01,306.411,1.02E+01
156,210,3.79E+01,2.48E+01,281.104,3.77E+01,68.013,1.85E+01
159,210,4.34E+01,4.34E+01,99.199,1.83E+01,222.908,2.67E+01
162,210,4.39E+01,3.64E+01,116.248,4.31E+01,111.591,3.02E+01
165,210,4.78E+01,4.77E+01,128.578,3.37E+01,151.321,2.25E+01
168,210,4.38E+01,3.80E+01,85.894,4.25E+01,108.664,1.51E+01
171,210,5.03E+01,4.97E+01,127.13,4.17E+01,130.3,3.44E+01
174,210,4.58E+01,4.48E+01,150.009,3.92E+01,169.725,1.70E+01
