Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
108,15,4.78E+01,4.75E+01,84.806,3.61E+01,131.274,1.46E+01
111,15,4.15E+01,3.65E+01,313.718,3.98E+01,113.499,1.56E+01
114,15,4.58E+01,4.49E+01,218.136,3.84E+01,308.527,6.50E+00
117,15,4.33E+01,3.79E+01,341.797,4.18E+01,259.197,4.10E+00
120,15,4.22E+01,4.16E+01,313.738,3.32E+01,104.034,1.55E+01
123,15,4.58E+01,4.47E+01,116.552,3.91E+01,52.606,7.12E+00
126,15,4.69E+01,4.67E+01,74.416,3.18E+01,123.139,1.75E+01
129,15,4.12E+01,4.09E+01,266.707,2.99E+01,126.988,1.52E+01
132,15,4.67E+01,4.61E+01,227.905,3.79E+01,278.886,1.09E+01
135,15,4.31E+01,4.03E+01,279.571,4.00E+01,241.125,9.16E+00
138,15,4.19E+01,4.18E+01,282.202,2.39E+01,91.942,3.30E+01
141,15,4.16E+01,4.05E+01,88.825,3.54E+01,24.767,6.63E+00
144,15,4.90E+01,4.89E+01,57.455,3.29E+01,84.126,2.31E+01
147,15,4.51E+01,4.39E+01,51.698,3.89E+01,70.719,1.69E+01
150,15,4.04E+01,3.97E+01,97.259,3.20E+01,22.674,8.14E+00
153,15,3.44E+01,2.76E+01,139.256,3.34E+01,209.981,6.67E+00
156,15,4.61E+01,4.60E+01,227.226,3.06E+01,188.614,1.96E+01
159,15,4.82E+01,4.80E+01,214.353,3.52E+01,234.402,2.24E+01
162,15,4.80E+01,4.72E+01,226.466,4.06E+01,224.069,3.58E+01
165,15,5.11E+01,5.10E+01,236.726,3.64E+01,237.097,4.00E+01
168,15,4.81E+01,4.78E+01,253.185,3.52E+01,265.728,2.63E+01
171,15,4.24E+01,4.20E+01,342.233,3.15E+01,251.205,1.05E+01
174,15,3.72E+01,3.61E+01,112.284,3.08E+01,41.759,6.15E+00
177,15,5.60E+01,5.59E+01,178.942,4.12E+01,170.502,3.17E+01
180,15,6.02E+01,5.99E+01,183.003,4.85E+01,183.003,4.00E+01
0,18,1.09E+02,1.09E+02,63.112,9.89E+01,243.112,4.00E+01
3,18,1.03E+02,1.03E+02,48.722,9.27E+01,228.996,4.00E+01
6,18,9.55E+01,9.50E+01,281.656,8.52E+01,101.106,4.00E+01
9,18,8.88E+01,8.84E+01,206.586,7.84E+01,27.09,4.00E+01
12,18,8.83E+01,8.79E+01,86.248,7.81E+01,266.648,4.00E+01
15,18,8.27E+01,8.22E+01,309.191,7.24E+01,127.504,4.00E+01
18,18,7.72E+01,7.68E+01,216.654,6.65E+01,37.881,4.00E+01
21,18,7.88E+01,7.84E+01,91.423,6.87E+01,272.514,4.00E+01
24,18,7.56E+01,7.51E+01,303.455,6.55E+01,120.603,3.66E+01
27,18,6.87E+01,6.84E+01,196.226,5.74E+01,14.3,4.00E+01
30,18,7.19E+01,7.14E+01,84.292,6.18E+01,266.785,3.77E+01
33,18,7.07E+01,7.02E+01,291.557,6.10E+01,107.857,3.40E+01
36,18,6.36E+01,6.32E+01,166.619,5.23E+01,335.179,2.57E+01
39,18,6.62E+01,6.57E+01,69.45,5.62E+01,253.991,3.25E+01
42,18,6.67E+01,6.61E+01,276.529,5.75E+01,92.216,3.22E+01
45,18,6.06E+01,6.02E+01,140.105,5.02E+01,301.815,2.09E+01
48,18,6.20E+01,6.16E+01,47.31,5.21E+01,234.095,2.90E+01
51,18,6.36E+01,6.29E+01,259.202,5.50E+01,73.74,2.96E+01
54,18,5.85E+01,5.81E+01,124.875,4.85E+01,281.935,1.86E+01
57,18,5.97E+01,5.92E+01,27.081,5.02E+01,213.89,2.85E+01
60,18,6.09E+01,6.01E+01,242.062,5.32E+01,53.311,2.49E+01
63,18,5.65E+01,5.61E+01,116.983,4.61E+01,272.199,1.83E+01
66,18,5.85E+01,5.78E+01,9.05,5.03E+01,193.947,3.03E+01
69,18,5.84E+01,5.74E+01,229.683,5.15E+01,34.159,1.93E+01
72,18,5.52E+01,5.48E+01,116.505,4.41E+01,288.582,2.86E+01
75,18,5.73E+01,5.61E+01,355.7,5.10E+01,175.815,4.00E+01
78,18,5.53E+01,5.44E+01,227.786,4.81E+01,23.145,1.55E+01
81,18,5.45E+01,5.36E+01,114.759,4.71E+01,309.424,2.01E+01
84,18,5.46E+01,5.29E+01,350.886,4.98E+01,160.431,2.13E+01
87,18,5.20E+01,5.15E+01,231.316,4.22E+01,58.845,2.79E+01
90,18,5.21E+01,4.97E+01,108.991,4.85E+01,305.065,1.71E+01
93,18,4.94E+01,4.88E+01,351.219,4.05E+01,160.339,2.39E+01
96,18,4.91E+01,4.70E+01,212.163,4.48E+01,95.609,4.73E+00
99,18,4.57E+01,4.48E+01,104.334,3.84E+01,271.455,2.12E+01
102,18,4.77E+01,4.72E+01,318.662,3.83E+01,269.918,1.19E+01
105,18,4.29E+01,4.16E+01,207.783,3.72E+01,1.221,1.37E+01
108,18,4.79E+01,4.74E+01,84.935,3.76E+01,131.422,1.31E+01
111,18,4.26E+01,3.63E+01,315.238,4.14E+01,113.771,1.60E+01
114,18,4.60E+01,4.48E+01,218.321,3.99E+01,308.783,4.94E+00
117,18,4.43E+01,3.75E+01,341.49,4.33E+01,259.172,5.92E+00
120,18,4.22E+01,4.14E+01,314.021,3.49E+01,105.052,1.42E+01
123,18,4.61E+01,4.46E+01,116.427,4.07E+01,53.291,5.90E+00
126,18,4.69E+01,4.67E+01,75.024,3.35E+01,123.057,1.60E+01
129,18,4.11E+01,4.05E+01,265.703,3.16E+01,128.358,1.30E+01
132,18,4.70E+01,4.61E+01,227.073,3.94E+01,277.794,9.71E+00
135,18,4.40E+01,4.03E+01,279.366,4.15E+01,241.401,9.37E+00
138,18,4.17E+01,4.15E+01,283.461,2.55E+01,89.557,2.86E+01
141,18,4.21E+01,4.05E+01,89.74,3.69E+01,25.498,5.52E+00
144,18,4.88E+01,4.87E+01,57.549,3.44E+01,84.59,2.13E+01
147,18,4.54E+01,4.38E+01,51.609,4.05E+01,70.549,1.62E+01
150,18,4.06E+01,3.97E+01,97.466,3.35E+01,23.174,6.66E+00
153,18,3.58E+01,2.77E+01,143.731,3.51E+01,210.118,8.42E+00
156,18,4.60E+01,4.58E+01,226.749,3.22E+01,187.864,1.79E+01
159,18,4.81E+01,4.78E+01,214.257,3.67E+01,234.473,2.09E+01
162,18,4.83E+01,4.71E+01,226.051,4.22E+01,223.934,3.60E+01
165,18,5.11E+01,5.09E+01,235.558,3.80E+01,235.282,4.00E+01
168,18,4.80E+01,4.77E+01,255.901,3.68E+01,268.584,2.47E+01
171,18,4.28E+01,4.23E+01,342.079,3.30E+01,253.803,9.30E+00
174,18,3.80E+01,3.67E+01,119.795,3.19E+01,45.514,5.43E+00
177,18,5.60E+01,5.58E+01,178.925,4.27E+01,170.519,3.01E+01
180,18,6.02E+01,5.98E+01,183.003,5.00E+01,183.003,4.00E+01
0,21,1.09E+02,1.09E+02,63.112,1.00E+02,243.112,4.00E+01
3,21,1.03E+02,1.02E+02,48.747,9.40E+01,229.022,4.00E+01
6,21,9.54E+01,9.48E+01,281.41,8.65E+01,100.859,4.00E+01
9,21,8.87E+01,8.82E+01,206.693,7.96E+01,27.198,4.00E+01
12,21,8.83E+01,8.77E+01,85.824,7.94E+01,266.228,4.00E+01
15,21,8.26E+01,8.20E+01,308.963,7.37E+01,127.274,4.00E+01
18,21,7.72E+01,7.66E+01,216.356,6.78E+01,37.588,4.00E+01
21,21,7.89E+01,7.83E+01,91.336,7.00E+01,272.443,4.00E+01
24,21,7.56E+01,7.50E+01,303.386,6.68E+01,120.529,3.54E+01
27,21,6.87E+01,6.83E+01,196.118,5.87E+01,14.204,4.00E+01
30,21,7.19E+01,7.12E+01,84.011,6.31E+01,266.543,3.65E+01
33,21,7.07E+01,7.01E+01,291.399,6.23E+01,107.766,3.31E+01
36,21,6.37E+01,6.32E+01,166.732,5.37E+01,335.482,2.46E+01
39,21,6.62E+01,6.56E+01,69.217,5.75E+01,253.788,3.13E+01
42,21,6.68E+01,6.60E+01,276.98,5.89E+01,92.579,3.10E+01
45,21,6.06E+01,6.00E+01,141.849,5.14E+01,303.094,1.95E+01
48,21,6.20E+01,6.13E+01,48.224,5.34E+01,234.819,2.81E+01
51,21,6.36E+01,6.28E+01,259.304,5.63E+01,73.845,2.86E+01
54,21,5.85E+01,5.78E+01,124.979,4.97E+01,281.883,1.74E+01
57,21,5.97E+01,5.90E+01,27.213,5.15E+01,213.953,2.75E+01
60,21,6.10E+01,6.00E+01,242.269,5.45E+01,53.484,2.39E+01
63,21,5.65E+01,5.59E+01,117.303,4.73E+01,272.293,1.70E+01
66,21,5.86E+01,5.76E+01,9.197,5.16E+01,194.073,2.93E+01
69,21,5.86E+01,5.73E+01,230.037,5.28E+01,34.406,1.84E+01
72,21,5.52E+01,5.47E+01,116.704,4.54E+01,288.712,2.74E+01
75,21,5.75E+01,5.60E+01,356.005,5.23E+01,176.116,4.00E+01
78,21,5.54E+01,5.42E+01,227.999,4.94E+01,23.17,1.45E+01
81,21,5.46E+01,5.34E+01,114.989,4.84E+01,309.763,1.92E+01
84,21,5.50E+01,5.27E+01,351.112,5.10E+01,160.418,2.07E+01
87,21,5.20E+01,5.13E+01,231.456,4.35E+01,58.926,2.69E+01
90,21,5.27E+01,4.95E+01,109.234,4.98E+01,305.072,1.71E+01
93,21,4.94E+01,4.86E+01,351.423,4.18E+01,160.175,2.26E+01
96,21,4.95E+01,4.68E+01,212.244,4.61E+01,95.396,4.28E+00
99,21,4.59E+01,4.47E+01,104.479,3.98E+01,271.816,2.04E+01
102,21,4.78E+01,4.71E+01,318.81,3.97E+01,269.593,1.05E+01
105,21,4.33E+01,4.15E+01,208.503,3.85E+01,1.897,1.31E+01
108,21,4.79E+01,4.73E+01,85.536,3.88E+01,131.242,1.20E+01
111,21,4.35E+01,3.60E+01,316.366,4.27E+01,114.36,1.67E+01
114,21,4.62E+01,4.46E+01,218.579,4.11E+01,308.452,3.53E+00
117,21,4.54E+01,3.74E+01,341.704,4.46E+01,259.332,7.34E+00
120,21,4.24E+01,4.13E+01,315.23,3.60E+01,105.241,1.32E+01
123,21,4.63E+01,4.43E+01,115.862,4.19E+01,53.254,5.00E+00
126,21,4.68E+01,4.65E+01,74.152,3.46E+01,122.313,1.48E+01
129,21,4.09E+01,4.01E+01,266.362,3.28E+01,128.225,1.18E+01
132,21,4.71E+01,4.60E+01,226.218,4.07E+01,277.136,8.67E+00
135,21,4.48E+01,4.04E+01,278.112,4.29E+01,241.524,1.00E+01
138,21,4.15E+01,4.14E+01,283.278,2.67E+01,88.491,2.69E+01
141,21,4.24E+01,4.04E+01,89.867,3.81E+01,25.483,4.65E+00
144,21,4.87E+01,4.84E+01,58.09,3.57E+01,85.795,1.98E+01
147,21,4.58E+01,4.35E+01,51.551,4.18E+01,70.555,1.57E+01
150,21,4.08E+01,3.95E+01,97.215,3.49E+01,22.97,5.28E+00
153,21,3.71E+01,2.84E+01,146.51,3.65E+01,209.973,9.35E+00
156,21,4.59E+01,4.57E+01,226.053,3.36E+01,186.662,1.64E+01
159,21,4.81E+01,4.76E+01,214.341,3.80E+01,234.518,1.97E+01
162,21,4.86E+01,4.70E+01,225.53,4.36E+01,223.747,3.68E+01
165,21,5.10E+01,5.07E+01,235.178,3.94E+01,234.618,4.00E+01
168,21,4.80E+01,4.76E+01,258.609,3.82E+01,271.414,2.34E+01
171,21,4.30E+01,4.24E+01,341.911,3.43E+01,255.428,8.13E+00
174,21,3.88E+01,3.75E+01,126.589,3.28E+01,50.125,5.21E+00
177,21,5.59E+01,5.56E+01,178.909,4.41E+01,170.538,2.89E+01
180,21,6.02E+01,5.96E+01,183.003,5.13E+01,183.003,4.00E+01
0,24,1.09E+02,1.08E+02,63.112,1.01E+02,243.112,4.00E+01
3,24,1.03E+02,1.02E+02,48.773,9.51E+01,229.048,4.00E+01
6,24,9.54E+01,9.46E+01,281.15,8.76E+01,100.597,4.00E+01
9,24,8.87E+01,8.80E+01,206.705,8.07E+01,27.209,4.00E+01
12,24,8.83E+01,8.75E+01,85.459,8.05E+01,265.868,4.00E+01
15,24,8.26E+01,8.19E+01,308.9,7.48E+01,127.216,3.93E+01
18,24,7.72E+01,7.65E+01,216.215,6.89E+01,37.453,4.00E+01
21,24,7.89E+01,7.81E+01,91.386,7.11E+01,272.495,4.00E+01
24,24,7.56E+01,7.48E+01,303.419,6.80E+01,120.543,3.45E+01
27,24,6.87E+01,6.81E+01,196.062,5.98E+01,14.153,3.90E+01
30,24,7.19E+01,7.11E+01,83.858,6.42E+01,266.421,3.55E+01
33,24,7.08E+01,6.99E+01,291.421,6.34E+01,107.794,3.22E+01
36,24,6.37E+01,6.31E+01,166.469,5.48E+01,335.292,2.37E+01
39,24,6.63E+01,6.55E+01,68.758,5.87E+01,253.444,3.02E+01
42,24,6.69E+01,6.59E+01,276.996,6.00E+01,92.62,3.02E+01
45,24,6.07E+01,6.00E+01,142.712,5.26E+01,304.056,1.87E+01
48,24,6.21E+01,6.13E+01,49.091,5.46E+01,235.405,2.76E+01
51,24,6.37E+01,6.25E+01,259.697,5.74E+01,74.089,2.77E+01
54,24,5.85E+01,5.77E+01,125.277,5.08E+01,281.979,1.63E+01
57,24,5.97E+01,5.88E+01,27.475,5.26E+01,214.148,2.67E+01
60,24,6.12E+01,5.98E+01,242.515,5.56E+01,53.698,2.33E+01
63,24,5.65E+01,5.57E+01,117.601,4.84E+01,272.51,1.60E+01
66,24,5.87E+01,5.74E+01,9.489,5.28E+01,194.387,2.86E+01
69,24,5.88E+01,5.71E+01,230.225,5.38E+01,34.538,1.78E+01
72,24,5.51E+01,5.45E+01,116.983,4.65E+01,288.988,2.64E+01
75,24,5.78E+01,5.58E+01,356.209,5.34E+01,176.26,4.00E+01
78,24,5.56E+01,5.40E+01,228.263,5.05E+01,23.253,1.39E+01
81,24,5.48E+01,5.33E+01,115.214,4.95E+01,309.812,1.86E+01
84,24,5.54E+01,5.25E+01,351.351,5.22E+01,160.474,2.04E+01
87,24,5.20E+01,5.11E+01,231.72,4.46E+01,59.1,2.61E+01
90,24,5.32E+01,4.93E+01,109.517,5.09E+01,305.169,1.74E+01
93,24,4.95E+01,4.85E+01,351.737,4.29E+01,160.53,2.19E+01
96,24,5.00E+01,4.66E+01,212.568,4.73E+01,95.588,4.31E+00
99,24,4.61E+01,4.45E+01,105.166,4.09E+01,272.553,1.99E+01
102,24,4.79E+01,4.69E+01,319.529,4.09E+01,269.763,9.34E+00
105,24,4.35E+01,4.12E+01,209.533,3.95E+01,2.529,1.26E+01
108,24,4.78E+01,4.70E+01,85.899,3.98E+01,131.002,1.11E+01
111,24,4.43E+01,3.57E+01,316.36,4.37E+01,114.657,1.78E+01
114,24,4.65E+01,4.44E+01,218.776,4.22E+01,308.302,2.27E+00
117,24,4.63E+01,3.72E+01,341.471,4.57E+01,259.748,8.61E+00
120,24,4.26E+01,4.12E+01,315.518,3.70E+01,104.999,1.24E+01
123,24,4.66E+01,4.41E+01,116.418,4.30E+01,53.227,4.38E+00
126,24,4.66E+01,4.63E+01,73.977,3.55E+01,122.175,1.36E+01
129,24,4.08E+01,3.99E+01,267.302,3.37E+01,127.541,1.12E+01
132,24,4.72E+01,4.58E+01,226.237,4.18E+01,277.334,7.76E+00
135,24,4.55E+01,4.02E+01,277.298,4.40E+01,241.492,1.08E+01
138,24,4.15E+01,4.13E+01,283.633,2.76E+01,87.167,2.50E+01
141,24,4.27E+01,4.02E+01,89.126,3.93E+01,25.246,4.21E+00
144,24,4.85E+01,4.82E+01,58.444,3.68E+01,86.643,1.84E+01
147,24,4.62E+01,4.34E+01,50.594,4.29E+01,70.228,1.53E+01
150,24,4.10E+01,3.93E+01,96.817,3.60E+01,22.579,4.08E+00
153,24,3.82E+01,2.87E+01,147.117,3.77E+01,210.014,1.02E+01
156,24,4.58E+01,4.54E+01,225.976,3.47E+01,185.855,1.50E+01
159,24,4.80E+01,4.74E+01,214.475,3.90E+01,234.503,1.88E+01
162,24,4.89E+01,4.68E+01,225.229,4.47E+01,223.69,3.77E+01
165,24,5.09E+01,5.05E+01,235.512,4.05E+01,235,4.00E+01
168,24,4.80E+01,4.74E+01,260.863,3.93E+01,273.763,2.23E+01
171,24,4.30E+01,4.22E+01,341.732,3.53E+01,255.777,6.91E+00
174,24,3.95E+01,3.83E+01,132.32,3.35E+01,55.534,5.30E+00
177,24,5.59E+01,5.55E+01,178.893,4.52E+01,170.56,2.78E+01
180,24,6.02E+01,5.94E+01,183.003,5.24E+01,183.003,4.00E+01
0,27,1.09E+02,1.08E+02,63.112,1.02E+02,243.112,4.00E+01
3,27,1.03E+02,1.02E+02,48.799,9.60E+01,229.073,4.00E+01
6,27,9.54E+01,9.44E+01,280.885,8.85E+01,100.331,4.00E+01
9,27,8.87E+01,8.78E+01,206.618,8.17E+01,27.117,4.00E+01
12,27,8.83E+01,8.73E+01,85.216,8.14E+01,265.628,4.00E+01
15,27,8.27E+01,8.17E+01,308.948,7.58E+01,127.273,3.86E+01
18,27,7.71E+01,7.63E+01,216.322,6.98E+01,37.569,4.00E+01
21,27,7.89E+01,7.79E+01,91.506,7.21E+01,272.605,4.00E+01
24,27,7.56E+01,7.46E+01,303.461,6.89E+01,120.569,3.37E+01
27,27,6.86E+01,6.78E+01,196.126,6.07E+01,14.227,3.83E+01
30,27,7.19E+01,7.09E+01,83.799,6.52E+01,266.381,3.47E+01
33,27,7.08E+01,6.97E+01,291.479,6.44E+01,107.836,3.15E+01
36,27,6.36E+01,6.28E+01,166.113,5.58E+01,334.952,2.28E+01
39,27,6.63E+01,6.53E+01,68.532,5.96E+01,253.287,2.94E+01
42,27,6.70E+01,6.57E+01,276.768,6.10E+01,92.47,2.98E+01
45,27,6.08E+01,5.99E+01,142.437,5.36E+01,304.147,1.81E+01
48,27,6.23E+01,6.12E+01,49.034,5.56E+01,235.258,2.70E+01
51,27,6.38E+01,6.23E+01,260.215,5.83E+01,74.393,2.68E+01
54,27,5.85E+01,5.75E+01,125.876,5.18E+01,282.465,1.55E+01
57,27,5.98E+01,5.86E+01,27.872,5.36E+01,214.45,2.62E+01
60,27,6.13E+01,5.95E+01,242.809,5.65E+01,53.843,2.26E+01
63,27,5.65E+01,5.55E+01,117.941,4.94E+01,272.887,1.53E+01
66,27,5.88E+01,5.72E+01,9.814,5.37E+01,194.605,2.83E+01
69,27,5.90E+01,5.69E+01,230.348,5.48E+01,34.571,1.74E+01
72,27,5.51E+01,5.43E+01,117.287,4.75E+01,289.275,2.55E+01
75,27,5.80E+01,5.56E+01,356.372,5.44E+01,176.282,4.00E+01
78,27,5.58E+01,5.38E+01,228.541,5.14E+01,23.602,1.35E+01
81,27,5.50E+01,5.31E+01,115.523,5.05E+01,309.856,1.84E+01
84,27,5.58E+01,5.23E+01,351.68,5.31E+01,160.819,2.05E+01
87,27,5.21E+01,5.10E+01,232.145,4.56E+01,59.646,2.52E+01
90,27,5.37E+01,4.91E+01,109.934,5.19E+01,305.485,1.78E+01
93,27,4.96E+01,4.83E+01,352.278,4.39E+01,161.525,2.16E+01
96,27,5.05E+01,4.64E+01,213.17,4.83E+01,96.145,4.68E+00
99,27,4.62E+01,4.43E+01,105.997,4.17E+01,273.125,1.93E+01
102,27,4.79E+01,4.66E+01,320.003,4.19E+01,269.878,8.35E+00
105,27,4.37E+01,4.10E+01,209.945,4.03E+01,2.439,1.23E+01
108,27,4.77E+01,4.68E+01,86.009,4.08E+01,130.759,1.02E+01
111,27,4.51E+01,3.55E+01,317.246,4.46E+01,114.432,1.83E+01
114,27,4.67E+01,4.42E+01,218.921,4.31E+01,308.727,1.15E+00
117,27,4.71E+01,3.68E+01,341.251,4.66E+01,259.885,9.98E+00
120,27,4.26E+01,4.08E+01,315.612,3.80E+01,104.791,1.17E+01
123,27,4.70E+01,4.40E+01,117.21,4.39E+01,53.746,4.18E+00
126,27,4.65E+01,4.60E+01,74.83,3.66E+01,122.772,1.25E+01
129,27,4.09E+01,3.98E+01,267.822,3.46E+01,127.343,1.07E+01
132,27,4.74E+01,4.55E+01,226.404,4.27E+01,277.503,7.10E+00
135,27,4.61E+01,3.99E+01,276.874,4.49E+01,241.274,1.15E+01
138,27,4.14E+01,4.11E+01,284.079,2.86E+01,87.102,2.36E+01
141,27,4.31E+01,4.00E+01,88.985,4.03E+01,25.566,4.19E+00
144,27,4.84E+01,4.80E+01,58.38,3.78E+01,86.572,1.74E+01
147,27,4.66E+01,4.33E+01,49.582,4.39E+01,69.799,1.50E+01
150,27,4.12E+01,3.91E+01,96.648,3.71E+01,22.402,3.14E+00
153,27,3.89E+01,2.80E+01,146.193,3.86E+01,210.632,1.16E+01
156,27,4.56E+01,4.51E+01,226.307,3.57E+01,185.537,1.37E+01
159,27,4.79E+01,4.72E+01,214.483,3.99E+01,234.326,1.80E+01
162,27,4.92E+01,4.66E+01,225.313,4.57E+01,223.86,3.80E+01
165,27,5.08E+01,5.03E+01,236.255,4.14E+01,236.004,4.00E+01
168,27,4.80E+01,4.72E+01,262.271,4.03E+01,275.232,2.14E+01
171,27,4.29E+01,4.18E+01,341.543,3.63E+01,254.752,5.58E+00
174,27,4.03E+01,3.91E+01,136.924,3.41E+01,61.528,5.53E+00
177,27,5.58E+01,5.53E+01,178.88,4.62E+01,170.584,2.69E+01
180,27,6.02E+01,5.92E+01,183.003,5.33E+01,183.003,4.00E+01
0,30,1.09E+02,1.08E+02,63.112,1.03E+02,243.112,4.00E+01
3,30,1.03E+02,1.02E+02,48.822,9.69E+01,229.097,4.00E+01
6,30,9.54E+01,9.41E+01,280.629,8.93E+01,100.074,4.00E+01
9,30,8.87E+01,8.75E+01,206.445,8.25E+01,26.938,4.00E+01
12,30,8.83E+01,8.70E+01,85.134,8.23E+01,265.549,4.00E+01
15,30,8.27E+01,8.15E+01,309.029,7.67E+01,127.362,3.80E+01
18,30,7.71E+01,7.60E+01,216.613,7.06E+01,37.878,4.00E+01
21,30,7.89E+01,7.77E+01,91.613,7.30E+01,272.7,4.00E+01
24,30,7.56E+01,7.44E+01,303.42,6.97E+01,120.527,3.31E+01
27,30,6.85E+01,6.76E+01,196.176,6.15E+01,14.285,3.76E+01
30,30,7.19E+01,7.06E+01,83.789,6.60E+01,266.383,3.41E+01
33,30,7.08E+01,6.94E+01,291.39,6.52E+01,107.764,3.10E+01
36,30,6.36E+01,6.26E+01,165.939,5.66E+01,334.814,2.22E+01
39,30,6.63E+01,6.50E+01,68.569,6.05E+01,253.329,2.88E+01
42,30,6.70E+01,6.55E+01,276.517,6.18E+01,92.316,2.95E+01
45,30,6.08E+01,5.97E+01,141.889,5.45E+01,303.75,1.75E+01
48,30,6.23E+01,6.10E+01,48.207,5.65E+01,234.644,2.61E+01
51,30,6.40E+01,6.22E+01,260.287,5.93E+01,74.463,2.64E+01
54,30,5.85E+01,5.73E+01,126.421,5.26E+01,283.103,1.50E+01
57,30,5.99E+01,5.84E+01,28.065,5.45E+01,214.526,2.58E+01
60,30,6.15E+01,5.93E+01,243.072,5.74E+01,53.986,2.22E+01
63,30,5.65E+01,5.53E+01,118.177,5.02E+01,273.199,1.46E+01
66,30,5.90E+01,5.70E+01,9.932,5.45E+01,194.506,2.83E+01
69,30,5.92E+01,5.66E+01,230.549,5.57E+01,34.739,1.72E+01
72,30,5.51E+01,5.41E+01,117.533,4.84E+01,289.508,2.48E+01
75,30,5.83E+01,5.54E+01,356.639,5.53E+01,176.429,4.00E+01
78,30,5.60E+01,5.36E+01,228.839,5.23E+01,23.951,1.32E+01
81,30,5.52E+01,5.28E+01,115.892,5.14E+01,310.072,1.82E+01
84,30,5.61E+01,5.21E+01,351.988,5.40E+01,161.133,2.07E+01
87,30,5.21E+01,5.07E+01,232.536,4.65E+01,60.381,2.43E+01
90,30,5.42E+01,4.89E+01,110.415,5.27E+01,305.699,1.83E+01
93,30,4.97E+01,4.80E+01,352.663,4.47E+01,162.213,2.14E+01
96,30,5.09E+01,4.61E+01,213.544,4.91E+01,96.416,5.28E+00
99,30,4.63E+01,4.40E+01,106.437,4.25E+01,272.915,1.87E+01
102,30,4.79E+01,4.64E+01,320.008,4.28E+01,269.945,7.67E+00
105,30,4.40E+01,4.08E+01,210.179,4.12E+01,2.118,1.21E+01
108,30,4.78E+01,4.65E+01,86.357,4.17E+01,130.696,9.51E+00
111,30,4.59E+01,3.52E+01,319.247,4.55E+01,114.361,1.85E+01
114,30,4.69E+01,4.39E+01,218.948,4.39E+01,308.867,6.42E-02
117,30,4.78E+01,3.65E+01,341.078,4.75E+01,259.815,1.11E+01
120,30,4.28E+01,4.06E+01,316.265,3.88E+01,104.866,1.13E+01
123,30,4.73E+01,4.38E+01,116.831,4.48E+01,54.044,4.41E+00
126,30,4.64E+01,4.58E+01,75.134,3.75E+01,122.928,1.15E+01
129,30,4.10E+01,3.96E+01,267.994,3.55E+01,127.519,1.01E+01
132,30,4.75E+01,4.53E+01,226.758,4.36E+01,277.582,6.73E+00
135,30,4.67E+01,3.96E+01,276.71,4.58E+01,241.201,1.23E+01
138,30,4.11E+01,4.08E+01,283.776,2.97E+01,88.905,2.36E+01
141,30,4.35E+01,3.98E+01,89.632,4.11E+01,26.053,4.37E+00
144,30,4.83E+01,4.78E+01,58.472,3.86E+01,86.393,1.66E+01
147,30,4.70E+01,4.31E+01,49.73,4.47E+01,69.86,1.52E+01
150,30,4.14E+01,3.88E+01,96.888,3.80E+01,22.498,2.54E+00
153,30,3.96E+01,2.71E+01,145.196,3.94E+01,211.437,1.32E+01
156,30,4.55E+01,4.49E+01,226.225,3.66E+01,185.276,1.27E+01
159,30,4.79E+01,4.70E+01,214.306,4.08E+01,233.981,1.74E+01
162,30,4.94E+01,4.64E+01,225.701,4.65E+01,224.199,3.77E+01
165,30,5.07E+01,5.00E+01,236.973,4.22E+01,237.02,4.00E+01
168,30,4.80E+01,4.70E+01,262.6,4.12E+01,275.599,2.07E+01
171,30,4.26E+01,4.12E+01,341.339,3.71E+01,252.494,4.12E+00
174,30,4.09E+01,3.97E+01,140.494,3.46E+01,67.73,5.77E+00
177,30,5.57E+01,5.51E+01,178.87,4.71E+01,170.61,2.61E+01
180,30,6.02E+01,5.89E+01,183.003,5.42E+01,183.003,4.00E+01
0,33,1.09E+02,1.08E+02,63.112,1.04E+02,243.112,4.00E+01
3,33,1.03E+02,1.01E+02,48.844,9.76E+01,229.119,4.00E+01
6,33,9.53E+01,9.38E+01,280.396,9.01E+01,99.839,4.00E+01
9,33,8.88E+01,8.73E+01,206.216,8.33E+01,26.7,4.00E+01
12,33,8.83E+01,8.68E+01,85.213,8.30E+01,265.628,4.00E+01
15,33,8.27E+01,8.12E+01,309.067,7.74E+01,127.402,3.76E+01
18,33,7.71E+01,7.57E+01,216.906,7.14E+01,38.179,4.00E+01
21,33,7.89E+01,7.74E+01,91.662,7.37E+01,272.741,4.00E+01
24,33,7.56E+01,7.41E+01,303.296,7.05E+01,120.419,3.27E+01
27,33,6.85E+01,6.73E+01,196.059,6.23E+01,14.162,3.70E+01
30,33,7.19E+01,7.03E+01,83.844,6.68E+01,266.438,3.36E+01
33,33,7.09E+01,6.92E+01,291.236,6.60E+01,107.646,3.06E+01
36,33,6.36E+01,6.24E+01,166.001,5.74E+01,334.905,2.16E+01
39,33,6.63E+01,6.47E+01,68.634,6.12E+01,253.387,2.83E+01
42,33,6.71E+01,6.52E+01,276.507,6.26E+01,92.32,2.91E+01
45,33,6.08E+01,5.94E+01,141.664,5.52E+01,303.424,1.69E+01
48,33,6.23E+01,6.07E+01,47.709,5.72E+01,234.364,2.54E+01
