Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
0,294,-7.53E+01,-8.31E+01,350.356,-7.61E+01,350.356,4.00E+01
3,294,-7.85E+01,-8.63E+01,356.118,-7.93E+01,356.661,4.00E+01
6,294,-8.78E+01,-9.58E+01,30.866,-8.85E+01,32.462,3.99E+01
9,294,-9.50E+01,-1.03E+02,55.471,-9.58E+01,55.708,4.00E+01
12,294,-9.21E+01,-1.00E+02,344.809,-9.28E+01,343.629,4.00E+01
15,294,-9.50E+01,-1.03E+02,326.14,-9.57E+01,330.474,3.11E+01
18,294,-1.04E+02,-1.11E+02,222.882,-1.04E+02,219.074,3.19E+01
21,294,-1.02E+02,-1.10E+02,213.536,-1.02E+02,217.487,3.23E+01
24,294,-1.11E+02,-1.19E+02,116.776,-1.12E+02,104.673,2.21E+01
27,294,-1.03E+02,-1.12E+02,84.666,-1.04E+02,87.638,3.51E+01
30,294,-1.08E+02,-1.16E+02,309.266,-1.09E+02,300.56,2.53E+01
33,294,-1.10E+02,-1.18E+02,255.165,-1.11E+02,267.222,2.20E+01
36,294,-1.06E+02,-1.15E+02,115.79,-1.07E+02,115.556,4.00E+01
39,294,-1.13E+02,-1.21E+02,329.329,-1.13E+02,313.654,2.03E+01
42,294,-1.19E+02,-1.26E+02,251.649,-1.21E+02,281.566,1.31E+01
45,294,-1.11E+02,-1.21E+02,108.712,-1.12E+02,115.018,2.94E+01
48,294,-1.13E+02,-1.23E+02,302.754,-1.13E+02,297.231,3.09E+01
51,294,-1.18E+02,-1.28E+02,135.495,-1.18E+02,107.668,1.74E+01
54,294,-1.33E+02,-1.37E+02,35.732,-1.36E+02,170.036,7.59E+00
57,294,-1.21E+02,-1.32E+02,265.918,-1.21E+02,298.584,1.65E+01
60,294,-1.18E+02,-1.30E+02,92.678,-1.18E+02,102.93,2.75E+01
63,294,-1.18E+02,-1.31E+02,275.471,-1.18E+02,273.358,4.00E+01
66,294,-1.19E+02,-1.33E+02,100.458,-1.19E+02,82.118,2.44E+01
69,294,-1.22E+02,-1.37E+02,294.326,-1.22E+02,252.019,1.84E+01
72,294,-1.28E+02,-1.41E+02,146.749,-1.28E+02,54.27,1.24E+01
75,294,-1.36E+02,-1.42E+02,4.412,-1.37E+02,134.009,8.35E+00
78,294,-1.27E+02,-1.42E+02,211.737,-1.27E+02,264.375,1.73E+01
81,294,-1.23E+02,-1.43E+02,54.224,-1.23E+02,75.387,2.89E+01
84,294,-1.22E+02,-1.45E+02,255.717,-1.22E+02,250.637,4.00E+01
87,294,-1.22E+02,-1.47E+02,96.415,-1.22E+02,65.833,3.13E+01
90,294,-1.25E+02,-1.51E+02,318.062,-1.25E+02,237.977,2.70E+01
93,294,-1.30E+02,-1.49E+02,184.954,-1.30E+02,39.359,2.32E+01
96,294,-1.36E+02,-1.46E+02,1.759,-1.36E+02,134.89,1.27E+01
99,294,-1.30E+02,-1.45E+02,151.515,-1.30E+02,268.629,1.67E+01
102,294,-1.27E+02,-1.45E+02,276.21,-1.27E+02,77.601,2.80E+01
105,294,-1.28E+02,-1.44E+02,42.621,-1.28E+02,249.638,2.33E+01
108,294,-1.31E+02,-1.44E+02,172.765,-1.31E+02,45.355,1.55E+01
111,294,-1.32E+02,-1.47E+02,320.96,-1.33E+02,158.192,2.56E+01
114,294,-1.29E+02,-1.46E+02,132.91,-1.29E+02,287.776,2.49E+01
117,294,-1.29E+02,-1.42E+02,302.131,-1.29E+02,88.495,1.83E+01
120,294,-1.35E+02,-1.40E+02,26.545,-1.37E+02,213.427,2.50E+01
123,294,-1.33E+02,-1.41E+02,75.986,-1.33E+02,299.951,1.20E+01
126,294,-1.26E+02,-1.35E+02,312.91,-1.26E+02,100.732,1.50E+01
129,294,-1.35E+02,-1.38E+02,338.262,-1.39E+02,278.394,4.84E+00
132,294,-1.29E+02,-1.53E+02,103.979,-1.29E+02,280.933,4.00E+01
135,294,-1.29E+02,-1.39E+02,249.312,-1.29E+02,91.168,1.93E+01
138,294,-1.44E+02,-1.63E+02,5.465,-1.44E+02,28.886,2.64E+01
141,294,-1.26E+02,-1.38E+02,74.084,-1.27E+02,261.555,3.01E+01
144,294,-1.43E+02,-1.59E+02,83.401,-1.44E+02,159.826,1.59E+01
147,294,-1.28E+02,-1.41E+02,242.261,-1.28E+02,59.087,3.80E+01
150,294,-1.35E+02,-1.50E+02,113.595,-1.35E+02,300.656,3.30E+01
153,294,-1.24E+02,-1.33E+02,56.233,-1.25E+02,230.707,2.99E+01
156,294,-1.27E+02,-1.35E+02,29.769,-1.28E+02,197.579,2.17E+01
159,294,-1.36E+02,-1.49E+02,221.941,-1.36E+02,24.383,2.40E+01
162,294,-1.26E+02,-1.34E+02,158.813,-1.27E+02,343.204,3.11E+01
165,294,-1.29E+02,-1.37E+02,191.23,-1.30E+02,22.021,2.36E+01
168,294,-1.27E+02,-1.34E+02,259.536,-1.28E+02,68.458,2.18E+01
171,294,-1.26E+02,-1.35E+02,73.402,-1.26E+02,258.713,3.05E+01
174,294,-1.20E+02,-1.27E+02,75.174,-1.21E+02,249.325,2.77E+01
177,294,-1.20E+02,-1.29E+02,282.333,-1.21E+02,102.855,4.00E+01
180,294,-1.12E+02,-1.20E+02,271.46,-1.13E+02,91.46,4.00E+01
0,297,-7.53E+01,-8.22E+01,350.356,-7.63E+01,350.356,4.00E+01
3,297,-7.89E+01,-8.58E+01,356.673,-7.99E+01,357.216,4.00E+01
6,297,-8.92E+01,-9.63E+01,38.06,-9.02E+01,39.272,4.00E+01
9,297,-9.64E+01,-1.03E+02,41.003,-9.75E+01,39.705,4.00E+01
12,297,-9.11E+01,-9.81E+01,336.218,-9.20E+01,335.934,4.00E+01
15,297,-9.75E+01,-1.04E+02,306.484,-9.86E+01,312.007,2.81E+01
18,297,-9.91E+01,-1.06E+02,205.302,-1.00E+02,205.268,4.00E+01
21,297,-1.06E+02,-1.13E+02,191.289,-1.07E+02,200.83,2.36E+01
24,297,-1.03E+02,-1.11E+02,78.419,-1.04E+02,76.003,3.60E+01
27,297,-1.09E+02,-1.16E+02,46.724,-1.10E+02,56.519,2.30E+01
30,297,-1.04E+02,-1.12E+02,284.01,-1.05E+02,283.802,4.00E+01
33,297,-1.12E+02,-1.19E+02,154.791,-1.13E+02,136.994,1.78E+01
36,297,-1.10E+02,-1.17E+02,84.625,-1.11E+02,94.98,2.29E+01
39,297,-1.08E+02,-1.16E+02,298.559,-1.09E+02,298.475,4.00E+01
42,297,-1.13E+02,-1.21E+02,139.099,-1.13E+02,122.078,1.95E+01
45,297,-1.25E+02,-1.28E+02,43.502,-1.28E+02,63.004,1.53E+01
48,297,-1.15E+02,-1.24E+02,278.315,-1.16E+02,293.496,2.07E+01
51,297,-1.13E+02,-1.23E+02,109.384,-1.14E+02,109.408,4.00E+01
54,297,-1.16E+02,-1.26E+02,299.494,-1.16E+02,286.345,2.33E+01
57,297,-1.21E+02,-1.31E+02,134.275,-1.22E+02,92.508,1.37E+01
60,297,-1.34E+02,-1.37E+02,16.827,-1.37E+02,191.283,2.63E+01
63,297,-1.24E+02,-1.34E+02,241.605,-1.24E+02,284.895,1.29E+01
66,297,-1.20E+02,-1.32E+02,73.251,-1.20E+02,89.49,2.30E+01
69,297,-1.19E+02,-1.32E+02,261.032,-1.19E+02,261.107,4.00E+01
72,297,-1.19E+02,-1.34E+02,87.555,-1.20E+02,72.749,2.62E+01
75,297,-1.22E+02,-1.37E+02,280.917,-1.22E+02,245.932,2.00E+01
78,297,-1.26E+02,-1.41E+02,128.854,-1.27E+02,56.769,1.45E+01
81,297,-1.37E+02,-1.42E+02,347.037,-1.39E+02,194.668,1.25E+01
84,297,-1.30E+02,-1.42E+02,183.617,-1.31E+02,256.145,1.14E+01
87,297,-1.26E+02,-1.44E+02,0.653,-1.26E+02,67.297,1.95E+01
90,297,-1.24E+02,-1.55E+02,146.336,-1.24E+02,242.945,3.05E+01
93,297,-1.25E+02,-1.51E+02,187.086,-1.25E+02,57.672,2.81E+01
96,297,-1.28E+02,-1.46E+02,338.708,-1.28E+02,223.154,1.93E+01
99,297,-1.32E+02,-1.47E+02,139.058,-1.32E+02,359.156,1.91E+01
102,297,-1.30E+02,-1.49E+02,305.179,-1.30E+02,119.392,3.90E+01
105,297,-1.28E+02,-1.48E+02,120.016,-1.28E+02,271.148,2.58E+01
108,297,-1.30E+02,-1.45E+02,263.053,-1.30E+02,65.793,2.57E+01
111,297,-1.34E+02,-1.43E+02,24.07,-1.35E+02,189.537,2.10E+01
114,297,-1.30E+02,-1.40E+02,136.564,-1.31E+02,305.475,2.45E+01
117,297,-1.28E+02,-1.40E+02,274.667,-1.28E+02,111.87,2.35E+01
120,297,-1.32E+02,-1.50E+02,99.307,-1.33E+02,270.513,3.39E+01
123,297,-1.34E+02,-1.41E+02,147.724,-1.36E+02,304.724,1.56E+01
126,297,-1.28E+02,-1.54E+02,169.498,-1.28E+02,103.54,2.73E+01
129,297,-1.28E+02,-1.32E+02,91.672,-1.31E+02,277.431,2.60E+01
132,297,-1.33E+02,-1.37E+02,107.24,-1.35E+02,302.002,1.79E+01
135,297,-1.26E+02,-1.35E+02,233.019,-1.27E+02,69.161,2.04E+01
138,297,-1.36E+02,-1.45E+02,116.627,-1.36E+02,279.553,2.09E+01
141,297,-1.27E+02,-1.38E+02,57.583,-1.28E+02,244.781,2.89E+01
144,297,-1.34E+02,-1.41E+02,228.807,-1.35E+02,66.733,1.81E+01
147,297,-1.29E+02,-1.39E+02,208.89,-1.30E+02,43.746,2.20E+01
150,297,-1.35E+02,-1.45E+02,41.729,-1.36E+02,251.212,1.57E+01
153,297,-1.25E+02,-1.33E+02,47.963,-1.25E+02,226.971,4.00E+01
156,297,-1.28E+02,-1.34E+02,46.391,-1.29E+02,209.106,1.79E+01
159,297,-1.34E+02,-1.45E+02,229.341,-1.34E+02,38.783,2.58E+01
162,297,-1.27E+02,-1.34E+02,163.647,-1.27E+02,341.24,3.58E+01
165,297,-1.30E+02,-1.36E+02,154.865,-1.32E+02,347.672,2.02E+01
168,297,-1.24E+02,-1.31E+02,261.665,-1.26E+02,75.762,2.72E+01
171,297,-1.35E+02,-1.46E+02,21.091,-1.35E+02,255.191,1.33E+01
174,297,-1.19E+02,-1.25E+02,75.871,-1.20E+02,252.826,3.30E+01
177,297,-1.23E+02,-1.31E+02,289.632,-1.23E+02,109.007,4.00E+01
180,297,-1.12E+02,-1.19E+02,271.46,-1.13E+02,91.46,4.00E+01
0,300,-7.53E+01,-8.13E+01,350.356,-7.65E+01,350.356,4.00E+01
3,300,-7.94E+01,-8.55E+01,357.316,-8.07E+01,357.858,4.00E+01
6,300,-9.06E+01,-9.68E+01,46.693,-9.18E+01,47.456,4.00E+01
9,300,-9.66E+01,-1.02E+02,21.543,-9.80E+01,18.397,3.23E+01
12,300,-9.07E+01,-9.68E+01,329.176,-9.19E+01,329.685,4.00E+01
15,300,-9.98E+01,-1.05E+02,272.082,-1.01E+02,275.305,3.19E+01
18,300,-9.77E+01,-1.04E+02,194.565,-9.89E+01,196.948,3.50E+01
21,300,-1.10E+02,-1.15E+02,118.071,-1.12E+02,115.573,3.38E+01
24,300,-1.02E+02,-1.09E+02,63.56,-1.03E+02,65.069,3.93E+01
27,300,-1.09E+02,-1.15E+02,313.39,-1.11E+02,303.04,2.21E+01
30,300,-1.07E+02,-1.14E+02,260.951,-1.08E+02,268.139,2.55E+01
33,300,-1.06E+02,-1.13E+02,111.956,-1.07E+02,108.445,3.22E+01
36,300,-1.14E+02,-1.20E+02,344.914,-1.16E+02,326.702,1.69E+01
39,300,-1.14E+02,-1.20E+02,265.656,-1.15E+02,281.656,1.84E+01
42,300,-1.10E+02,-1.17E+02,109.747,-1.11E+02,111.251,3.99E+01
45,300,-1.13E+02,-1.20E+02,309.553,-1.13E+02,298.837,2.31E+01
48,300,-1.22E+02,-1.28E+02,162.338,-1.23E+02,117.811,9.28E+00
51,300,-1.22E+02,-1.28E+02,67.853,-1.24E+02,103.328,1.11E+01
54,300,-1.16E+02,-1.25E+02,273.263,-1.17E+02,285.967,2.22E+01
57,300,-1.16E+02,-1.25E+02,100.976,-1.16E+02,99.4,4.00E+01
60,300,-1.17E+02,-1.27E+02,288.208,-1.18E+02,272.627,2.18E+01
63,300,-1.22E+02,-1.32E+02,122.62,-1.22E+02,81.061,1.38E+01
66,300,-1.31E+02,-1.36E+02,344.705,-1.32E+02,239.986,4.68E+00
69,300,-1.29E+02,-1.35E+02,208.109,-1.31E+02,272.615,6.00E+00
72,300,-1.23E+02,-1.34E+02,46.161,-1.24E+02,75.432,1.70E+01
75,300,-1.21E+02,-1.34E+02,236.95,-1.21E+02,248.268,2.77E+01
78,300,-1.21E+02,-1.36E+02,72.022,-1.21E+02,63.265,3.20E+01
81,300,-1.22E+02,-1.39E+02,274.752,-1.22E+02,238.318,2.09E+01
84,300,-1.26E+02,-1.40E+02,115.07,-1.26E+02,49.909,1.52E+01
87,300,-1.33E+02,-1.43E+02,310.614,-1.34E+02,197.411,1.01E+01
90,300,-1.32E+02,-1.46E+02,147.316,-1.33E+02,277.575,1.55E+01
93,300,-1.28E+02,-1.47E+02,329.18,-1.28E+02,70.105,1.93E+01
96,300,-1.27E+02,-1.48E+02,115.223,-1.27E+02,233.512,2.21E+01
99,300,-1.29E+02,-1.47E+02,231.19,-1.29E+02,30.557,2.73E+01
102,300,-1.31E+02,-1.44E+02,347.882,-1.31E+02,167.336,4.00E+01
105,300,-1.29E+02,-1.41E+02,122.238,-1.30E+02,309.932,2.99E+01
108,300,-1.29E+02,-1.42E+02,263.8,-1.29E+02,109.594,2.06E+01
111,300,-1.33E+02,-1.48E+02,52.433,-1.34E+02,260.845,2.09E+01
114,300,-1.34E+02,-1.50E+02,146.531,-1.34E+02,324.028,4.00E+01
117,300,-1.27E+02,-1.40E+02,320.199,-1.27E+02,116.962,2.09E+01
120,300,-1.29E+02,-1.40E+02,91.663,-1.29E+02,283.553,2.55E+01
123,300,-1.36E+02,-1.38E+02,261.141,-1.41E+02,100.198,1.59E+01
126,300,-1.26E+02,-1.31E+02,261.471,-1.28E+02,90.299,2.27E+01
129,300,-1.26E+02,-1.36E+02,170.776,-1.27E+02,283.465,9.92E+00
132,300,-1.39E+02,-1.42E+02,194.335,-1.42E+02,160.138,1.02E+01
135,300,-1.24E+02,-1.33E+02,262.144,-1.25E+02,77.111,3.06E+01
138,300,-1.29E+02,-1.39E+02,88.431,-1.30E+02,279.881,2.40E+01
141,300,-1.26E+02,-1.33E+02,65.607,-1.27E+02,239.008,2.70E+01
144,300,-1.28E+02,-1.36E+02,235.412,-1.29E+02,65.9,2.34E+01
147,300,-1.28E+02,-1.34E+02,195.579,-1.29E+02,24.555,2.40E+01
150,300,-1.30E+02,-1.37E+02,56.234,-1.31E+02,236.733,4.00E+01
153,300,-1.26E+02,-1.33E+02,32.566,-1.26E+02,215.312,3.49E+01
156,300,-1.30E+02,-1.35E+02,68.631,-1.32E+02,229.369,1.60E+01
159,300,-1.32E+02,-1.41E+02,198.733,-1.32E+02,32.315,2.19E+01
162,300,-1.27E+02,-1.33E+02,182.109,-1.28E+02,353.518,2.41E+01
165,300,-1.28E+02,-1.33E+02,128.608,-1.30E+02,309.388,4.00E+01
168,300,-1.25E+02,-1.31E+02,263.749,-1.26E+02,81.303,3.47E+01
171,300,-1.32E+02,-1.34E+02,281.223,-1.35E+02,92.58,2.25E+01
174,300,-1.18E+02,-1.24E+02,75.926,-1.19E+02,254.589,3.98E+01
177,300,-1.26E+02,-1.33E+02,304.467,-1.26E+02,120.339,3.14E+01
180,300,-1.12E+02,-1.18E+02,271.46,-1.13E+02,91.46,4.00E+01
0,303,-7.53E+01,-8.06E+01,350.356,-7.68E+01,350.356,4.00E+01
3,303,-7.99E+01,-8.52E+01,358.055,-8.15E+01,358.596,4.00E+01
6,303,-9.19E+01,-9.73E+01,56.321,-9.34E+01,56.662,4.00E+01
9,303,-9.55E+01,-1.01E+02,3.287,-9.71E+01,359.569,3.05E+01
12,303,-9.09E+01,-9.63E+01,322.154,-9.24E+01,323.354,4.00E+01
15,303,-9.86E+01,-1.04E+02,234.229,-1.00E+02,233.394,4.00E+01
18,303,-9.83E+01,-1.04E+02,182.437,-9.97E+01,186.666,2.95E+01
21,303,-1.03E+02,-1.09E+02,72.746,-1.05E+02,69.092,3.08E+01
24,303,-1.05E+02,-1.10E+02,42.873,-1.06E+02,47.951,2.80E+01
27,303,-1.04E+02,-1.10E+02,276.376,-1.05E+02,273.911,3.46E+01
30,303,-1.16E+02,-1.20E+02,172.911,-1.19E+02,159.164,1.85E+01
33,303,-1.08E+02,-1.14E+02,84.414,-1.10E+02,90.267,2.69E+01
36,303,-1.08E+02,-1.14E+02,295.767,-1.09E+02,293.08,3.40E+01
39,303,-1.15E+02,-1.21E+02,147.748,-1.16E+02,127.174,1.59E+01
42,303,-1.19E+02,-1.23E+02,62.936,-1.21E+02,84.317,1.47E+01
45,303,-1.13E+02,-1.19E+02,280.946,-1.14E+02,288.994,2.48E+01
48,303,-1.13E+02,-1.20E+02,113.42,-1.14E+02,109.224,3.08E+01
51,303,-1.17E+02,-1.24E+02,309.417,-1.18E+02,288.44,1.70E+01
54,303,-1.27E+02,-1.31E+02,171.708,-1.30E+02,99.372,3.06E+00
57,303,-1.24E+02,-1.30E+02,58.358,-1.26E+02,100.848,9.21E+00
60,303,-1.19E+02,-1.27E+02,258.275,-1.20E+02,274.565,1.98E+01
63,303,-1.18E+02,-1.27E+02,85.643,-1.18E+02,87.03,4.00E+01
66,303,-1.19E+02,-1.29E+02,273.4,-1.19E+02,259.948,2.32E+01
69,303,-1.21E+02,-1.32E+02,107.056,-1.22E+02,72.276,1.56E+01
72,303,-1.26E+02,-1.35E+02,312.043,-1.27E+02,243.025,8.65E+00
75,303,-1.36E+02,-1.37E+02,167.53,-1.44E+02,338.644,2.52E+01
78,303,-1.28E+02,-1.37E+02,17.255,-1.28E+02,67.737,1.12E+01
81,303,-1.24E+02,-1.37E+02,211.708,-1.24E+02,238.151,2.05E+01
84,303,-1.23E+02,-1.40E+02,40.33,-1.23E+02,50.679,3.18E+01
87,303,-1.24E+02,-1.46E+02,248.625,-1.24E+02,222.129,2.85E+01
90,303,-1.28E+02,-1.44E+02,123.92,-1.28E+02,26.818,1.66E+01
93,303,-1.32E+02,-1.42E+02,302.859,-1.33E+02,167.234,1.27E+01
96,303,-1.32E+02,-1.42E+02,102.802,-1.32E+02,290.808,2.77E+01
99,303,-1.31E+02,-1.45E+02,261.323,-1.31E+02,75.828,3.45E+01
102,303,-1.32E+02,-1.51E+02,56.207,-1.32E+02,210.128,2.59E+01
105,303,-1.30E+02,-1.50E+02,170.877,-1.30E+02,333.373,3.11E+01
108,303,-1.27E+02,-1.43E+02,312.57,-1.27E+02,124.703,3.26E+01
111,303,-1.29E+02,-1.39E+02,106.209,-1.29E+02,292.92,2.98E+01
114,303,-1.40E+02,-1.43E+02,224.096,-1.42E+02,104.36,4.86E+00
117,303,-1.31E+02,-1.41E+02,314.147,-1.31E+02,113.948,2.00E+01
120,303,-1.26E+02,-1.36E+02,94.257,-1.26E+02,286.995,2.37E+01
123,303,-1.30E+02,-1.42E+02,354.626,-1.30E+02,119.373,1.37E+01
126,303,-1.28E+02,-1.34E+02,341.188,-1.30E+02,94.84,5.86E+00
129,303,-1.27E+02,-1.41E+02,24.725,-1.27E+02,283.802,1.36E+01
132,303,-1.35E+02,-1.38E+02,275.607,-1.39E+02,126.163,1.14E+01
135,303,-1.27E+02,-1.35E+02,290.605,-1.28E+02,85.251,1.59E+01
138,303,-1.28E+02,-1.36E+02,71.62,-1.28E+02,275.485,1.68E+01
141,303,-1.26E+02,-1.32E+02,81.545,-1.27E+02,247.631,1.97E+01
144,303,-1.27E+02,-1.35E+02,240.382,-1.28E+02,69.325,2.53E+01
147,303,-1.27E+02,-1.33E+02,207.266,-1.28E+02,23.691,3.15E+01
150,303,-1.26E+02,-1.32E+02,69.709,-1.27E+02,243.352,2.64E+01
153,303,-1.26E+02,-1.32E+02,27.547,-1.27E+02,205.804,3.78E+01
156,303,-1.33E+02,-1.36E+02,92.288,-1.35E+02,259.104,1.88E+01
159,303,-1.29E+02,-1.35E+02,165.874,-1.31E+02,9.219,1.48E+01
162,303,-1.26E+02,-1.31E+02,204.213,-1.28E+02,15.191,2.29E+01
165,303,-1.26E+02,-1.31E+02,119.202,-1.28E+02,294.187,2.76E+01
168,303,-1.28E+02,-1.34E+02,268.515,-1.29E+02,89.787,4.00E+01
171,303,-1.24E+02,-1.28E+02,274.24,-1.26E+02,88.698,2.64E+01
174,303,-1.18E+02,-1.24E+02,75.388,-1.20E+02,255.375,4.00E+01
177,303,-1.29E+02,-1.36E+02,337.382,-1.30E+02,143.477,2.02E+01
180,303,-1.12E+02,-1.17E+02,271.46,-1.14E+02,91.46,4.00E+01
0,306,-7.53E+01,-7.99E+01,350.356,-7.71E+01,350.356,4.00E+01
3,306,-8.05E+01,-8.51E+01,358.898,-8.23E+01,359.439,4.00E+01
6,306,-9.29E+01,-9.76E+01,66.042,-9.48E+01,66.115,4.00E+01
9,306,-9.39E+01,-9.86E+01,350.257,-9.58E+01,347.083,3.16E+01
12,306,-9.17E+01,-9.63E+01,313.876,-9.36E+01,315.652,3.66E+01
15,306,-9.62E+01,-1.01E+02,210.655,-9.81E+01,209.89,4.00E+01
18,306,-1.00E+02,-1.05E+02,162.861,-1.02E+02,168.148,2.71E+01
21,306,-1.00E+02,-1.05E+02,55.938,-1.02E+02,55.569,4.00E+01
24,306,-1.10E+02,-1.14E+02,341.583,-1.13E+02,340.249,3.88E+01
27,306,-1.04E+02,-1.10E+02,253.54,-1.06E+02,256.789,3.17E+01
30,306,-1.06E+02,-1.12E+02,107.057,-1.08E+02,102.083,2.80E+01
33,306,-1.16E+02,-1.19E+02,3.774,-1.19E+02,354.989,2.23E+01
36,306,-1.10E+02,-1.15E+02,266.413,-1.12E+02,275.043,2.31E+01
39,306,-1.09E+02,-1.15E+02,109.265,-1.11E+02,108.087,4.00E+01
42,306,-1.13E+02,-1.19E+02,312.093,-1.15E+02,297.904,1.92E+01
45,306,-1.26E+02,-1.27E+02,195.228,-1.32E+02,165.559,1.33E+01
48,306,-1.18E+02,-1.23E+02,80.658,-1.19E+02,100.888,1.58E+01
51,306,-1.15E+02,-1.21E+02,278.238,-1.16E+02,283.299,2.88E+01
54,306,-1.15E+02,-1.23E+02,107.15,-1.16E+02,100.055,2.62E+01
57,306,-1.19E+02,-1.26E+02,299.498,-1.20E+02,274.528,1.56E+01
60,306,-1.27E+02,-1.32E+02,151.539,-1.28E+02,83.834,5.16E+00
63,306,-1.30E+02,-1.33E+02,29.166,-1.34E+02,100.326,3.06E+00
66,306,-1.23E+02,-1.30E+02,235.472,-1.24E+02,262.924,1.47E+01
69,306,-1.20E+02,-1.29E+02,65.171,-1.21E+02,73.991,2.59E+01
72,306,-1.20E+02,-1.31E+02,252.723,-1.20E+02,246.018,2.96E+01
75,306,-1.22E+02,-1.33E+02,86.839,-1.22E+02,58.958,1.84E+01
78,306,-1.25E+02,-1.36E+02,292.662,-1.26E+02,231.17,1.14E+01
81,306,-1.33E+02,-1.37E+02,137.997,-1.36E+02,31.842,2.83E+00
84,306,-1.33E+02,-1.39E+02,331.668,-1.35E+02,72.071,4.01E+00
87,306,-1.28E+02,-1.42E+02,165.797,-1.28E+02,233.115,1.50E+01
90,306,-1.26E+02,-1.46E+02,6.759,-1.26E+02,39.097,2.53E+01
93,306,-1.27E+02,-1.51E+02,211.815,-1.27E+02,198.059,3.73E+01
96,306,-1.28E+02,-1.50E+02,110.466,-1.28E+02,346.611,2.30E+01
99,306,-1.29E+02,-1.42E+02,291.992,-1.30E+02,134.564,2.09E+01
102,306,-1.32E+02,-1.39E+02,90.984,-1.33E+02,289.119,1.82E+01
105,306,-1.39E+02,-1.42E+02,234.218,-1.42E+02,22.057,1.08E+01
108,306,-1.30E+02,-1.45E+02,322.609,-1.30E+02,131.423,2.89E+01
111,306,-1.26E+02,-1.40E+02,103.224,-1.26E+02,302.3,2.42E+01
114,306,-1.28E+02,-1.42E+02,274.837,-1.29E+02,120.322,2.09E+01
117,306,-1.42E+02,-1.50E+02,43.306,-1.43E+02,73.807,1.43E+01
120,306,-1.27E+02,-1.40E+02,124.491,-1.27E+02,280.382,2.11E+01
123,306,-1.27E+02,-1.35E+02,252.094,-1.27E+02,105.16,1.36E+01
126,306,-1.36E+02,-1.36E+02,113.35,-1.45E+02,330.758,1.37E+01
129,306,-1.26E+02,-1.30E+02,83.663,-1.28E+02,262.581,4.00E+01
132,306,-1.29E+02,-1.42E+02,228.792,-1.29E+02,75.452,2.01E+01
135,306,-1.33E+02,-1.42E+02,157.32,-1.33E+02,36.694,9.77E+00
138,306,-1.27E+02,-1.34E+02,79.325,-1.28E+02,262.8,3.22E+01
141,306,-1.34E+02,-1.39E+02,132.704,-1.35E+02,261.502,7.75E+00
144,306,-1.27E+02,-1.35E+02,232.545,-1.28E+02,64.555,2.19E+01
147,306,-1.29E+02,-1.34E+02,234.284,-1.30E+02,34.793,1.62E+01
150,306,-1.25E+02,-1.30E+02,73.391,-1.26E+02,248.071,2.76E+01
153,306,-1.25E+02,-1.30E+02,38.573,-1.27E+02,208.296,2.16E+01
156,306,-1.36E+02,-1.39E+02,126.042,-1.39E+02,311.18,2.70E+01
159,306,-1.26E+02,-1.30E+02,148.677,-1.29E+02,344.932,1.71E+01
162,306,-1.25E+02,-1.29E+02,215.554,-1.27E+02,30.329,2.73E+01
165,306,-1.27E+02,-1.31E+02,122.146,-1.29E+02,293.835,2.31E+01
168,306,-1.36E+02,-1.48E+02,332.182,-1.37E+02,124.023,1.83E+01
171,306,-1.20E+02,-1.24E+02,272.903,-1.22E+02,89.328,3.03E+01
174,306,-1.19E+02,-1.24E+02,74.025,-1.21E+02,255.356,3.93E+01
177,306,-1.30E+02,-1.34E+02,21.666,-1.32E+02,182.7,1.61E+01
180,306,-1.12E+02,-1.17E+02,271.46,-1.14E+02,91.46,4.00E+01
0,309,-7.53E+01,-7.93E+01,350.356,-7.75E+01,350.356,4.00E+01
3,309,-8.11E+01,-8.51E+01,359.855,-8.33E+01,0.393,4.00E+01
6,309,-9.38E+01,-9.78E+01,74.768,-9.60E+01,74.8,4.00E+01
9,309,-9.25E+01,-9.65E+01,341.764,-9.46E+01,339.387,3.39E+01
12,309,-9.30E+01,-9.69E+01,302.909,-9.52E+01,305.028,3.48E+01
15,309,-9.46E+01,-9.87E+01,196.667,-9.68E+01,196.955,4.00E+01
18,309,-1.03E+02,-1.06E+02,127.972,-1.05E+02,130.438,3.34E+01
21,309,-9.98E+01,-1.04E+02,42.339,-1.02E+02,44.39,3.53E+01
24,309,-1.05E+02,-1.09E+02,277.731,-1.07E+02,273.463,2.89E+01
27,309,-1.10E+02,-1.13E+02,210.383,-1.12E+02,217.968,2.37E+01
30,309,-1.05E+02,-1.10E+02,83.465,-1.07E+02,85.641,3.48E+01
33,309,-1.08E+02,-1.12E+02,295.654,-1.10E+02,289.576,2.59E+01
36,309,-1.17E+02,-1.20E+02,173.319,-1.21E+02,156.894,1.68E+01
39,309,-1.14E+02,-1.18E+02,75.823,-1.16E+02,88.849,1.91E+01
42,309,-1.11E+02,-1.16E+02,280.723,-1.13E+02,283.512,3.30E+01
45,309,-1.13E+02,-1.18E+02,115.403,-1.14E+02,108.067,2.47E+01
48,309,-1.19E+02,-1.24E+02,317.279,-1.20E+02,289.519,1.29E+01
51,309,-1.29E+02,-1.29E+02,207.564,-1.40E+02,251.21,1.41E+01
